Date,Region,Site,Transect,Species Code,Common Name,Species,Family,Functional Group,Length,Phase,a,b,Biomass
2017,Bonaire,Bachelor's Beach,7,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,10,,-2.8242,2.2638,50.51263219
2017,Bonaire,Bachelor's Beach,7,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,14,,-4.7033,3.0825,81.68450281
2017,Bonaire,Bachelor's Beach,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,i,-3.2257,2.3852,54.14559221
2017,Bonaire,Bachelor's Beach,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,15,i,-3.2257,2.3852,92.1961681
2017,Bonaire,Bachelor's Beach,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,15,i,-3.2257,2.3852,92.1961681
2017,Bonaire,Bachelor's Beach,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,15,i,-3.2257,2.3852,92.1961681
2017,Bonaire,Bachelor's Beach,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,i,-3.2257,2.3852,142.4216389
2017,Bonaire,Bachelor's Beach,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,t,-3.2257,2.3852,229.8510957
2017,Bonaire,Bachelor's Beach,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,t,-3.2257,2.3852,255.5602089
2017,Bonaire,Bachelor's Beach,7,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,10,j,-4.0781,2.7438,25.67438208
2017,Bonaire,Bachelor's Beach,7,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,t,-4.0781,2.7438,149.3977753
2017,Bonaire,Bachelor's Beach,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,t,-4.4317,2.9051,701.4733917
2017,Bonaire,Barcadera,1,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,15,,-2.8242,2.2638,126.483942
2017,Bonaire,Barcadera,1,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,16,,-2.8242,2.2638,146.3817102
2017,Bonaire,Barcadera,1,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,16,,-2.8242,2.2638,146.3817102
2017,Bonaire,Barcadera,1,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,16,,-2.8242,2.2638,146.3817102
2017,Bonaire,Barcadera,1,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,15,,-4.7033,3.0825,101.0418539
2017,Bonaire,Barcadera,1,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,15,,-4.7033,3.0825,101.0418539
2017,Bonaire,Barcadera,1,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,15,,-4.7033,3.0825,101.0418539
2017,Bonaire,Barcadera,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,10,i,-3.2257,2.3852,35.05096668
2017,Bonaire,Barcadera,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,i,-3.2257,2.3852,54.14559221
2017,Bonaire,Barcadera,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,i,-3.2257,2.3852,54.14559221
2017,Bonaire,Barcadera,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,24,t,-3.2257,2.3852,282.8654168
2017,Bonaire,Barcadera,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,24,t,-3.2257,2.3852,282.8654168
2017,Bonaire,Barcadera,1,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,23,i,-5.0162,3.1109,214.2392923
2017,Bonaire,Barcadera,1,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,23,i,-5.0162,3.1109,214.2392923
2017,Bonaire,Barcadera,1,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,32,t,-5.0162,3.1109,598.5095266
2017,Bonaire,Barcadera,1,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,40,t,-5.0162,3.1109,1198.25273
2017,Bonaire,Barcadera,1,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,42,t,-5.0162,3.1109,1394.653167
2017,Bonaire,Barcadera,1,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,24,,-5.0162,3.1109,244.5677296
2017,Bonaire,Barcadera,1,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,t,-4.0781,2.7438,149.3977753
2017,Bonaire,Barcadera,1,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,15,,-4.0781,2.7438,78.10146793
2017,Bonaire,Barcadera,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,21,i,-4.4317,2.9051,206.3380268
2017,Bonaire,Barcadera,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,21,i,-4.4317,2.9051,206.3380268
2017,Bonaire,Barcadera,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,26,t,-4.4317,2.9051,383.7417689
2017,Bonaire,Barcadera,2,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,13,,-4.7033,3.0825,65.00254842
2017,Bonaire,Barcadera,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,i,-3.2257,2.3852,54.14559221
2017,Bonaire,Barcadera,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,16,i,-3.2257,2.3852,107.5392449
2017,Bonaire,Barcadera,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,8,j,-3.2257,2.3852,20.58496993
2017,Bonaire,Barcadera,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,32,t,-3.2257,2.3852,561.8025787
2017,Bonaire,Barcadera,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,19,i,-5.0162,3.1109,118.2427651
2017,Bonaire,Barcadera,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,19,i,-5.0162,3.1109,118.2427651
2017,Bonaire,Barcadera,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,24,i,-5.0162,3.1109,244.5677296
2017,Bonaire,Barcadera,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,24,i,-5.0162,3.1109,244.5677296
2017,Bonaire,Barcadera,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,25,i,-5.0162,3.1109,277.684458
2017,Bonaire,Barcadera,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,26,i,-5.0162,3.1109,313.7188311
2017,Bonaire,Barcadera,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,38,t,-5.0162,3.1109,1021.524508
2017,Bonaire,Barcadera,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,42,t,-5.0162,3.1109,1394.653167
2017,Bonaire,Barcadera,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,36,,-5.0162,3.1109,863.3789375
2017,Bonaire,Barcadera,2,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,12,i,-4.0781,2.7438,42.34064825
2017,Bonaire,Barcadera,2,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,16,i,-4.0781,2.7438,93.23187284
2017,Bonaire,Barcadera,2,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,t,-4.0781,2.7438,171.9753104
2017,Bonaire,Barcadera,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,20,i,-4.4317,2.9051,179.0697554
2017,Bonaire,Barcadera,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,25,i,-4.4317,2.9051,342.4171586
2017,Bonaire,Barcadera,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,8,j,-4.4317,2.9051,12.5016323
2017,Bonaire,Barcadera,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,30,t,-4.4317,2.9051,581.547184
2017,Bonaire,Barcadera,3,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,15,,-4.7033,3.0825,101.0418539
2017,Bonaire,Barcadera,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,i,-3.2257,2.3852,54.14559221
2017,Bonaire,Barcadera,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,i,-3.2257,2.3852,54.14559221
2017,Bonaire,Barcadera,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,i,-3.2257,2.3852,54.14559221
2017,Bonaire,Barcadera,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,i,-3.2257,2.3852,54.14559221
2017,Bonaire,Barcadera,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,i,-3.2257,2.3852,54.14559221
2017,Bonaire,Barcadera,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,13,i,-3.2257,2.3852,65.53566097
2017,Bonaire,Barcadera,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,13,i,-3.2257,2.3852,65.53566097
2017,Bonaire,Barcadera,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,16,i,-3.2257,2.3852,107.5392449
2017,Bonaire,Barcadera,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,16,i,-3.2257,2.3852,107.5392449
2017,Bonaire,Barcadera,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,16,i,-3.2257,2.3852,107.5392449
2017,Bonaire,Barcadera,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,24,t,-3.2257,2.3852,282.8654168
2017,Bonaire,Barcadera,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,16,,-3.2257,2.3852,107.5392449
2017,Bonaire,Barcadera,3,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,21,i,-5.0162,3.1109,161.4328834
2017,Bonaire,Barcadera,3,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,23,i,-5.0162,3.1109,214.2392923
2017,Bonaire,Barcadera,3,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,32,t,-5.0162,3.1109,598.5095266
2017,Bonaire,Barcadera,3,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,34,t,-5.0162,3.1109,722.7327969
2017,Bonaire,Barcadera,3,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,8,j,-4.0781,2.7438,13.91868821
2017,Bonaire,Barcadera,3,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,t,-4.0781,2.7438,149.3977753
2017,Bonaire,Barcadera,3,rtp,Redtail Parrotfish,Sparisoma chrysopterum,Scaridae,Herbivores,30,,-3.0509,2.3192,494.3557773
2017,Bonaire,Barcadera,3,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,20,i,-4.4317,2.9051,179.0697554
2017,Bonaire,Barcadera,3,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,22,i,-4.4317,2.9051,236.1957779
2017,Bonaire,Barcadera,3,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,30,i,-4.4317,2.9051,581.547184
2017,Bonaire,Barcadera,4,dcf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,16,,-2.4262,2.0768,141.682555
2017,Bonaire,Barcadera,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,12,,-2.8242,2.2638,76.32213398
2017,Bonaire,Barcadera,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,16,,-2.8242,2.2638,146.3817102
2017,Bonaire,Barcadera,4,strp,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,21,t,-4.8887,3.0548,160.4041136
2017,Bonaire,Barcadera,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,i,-3.2257,2.3852,78.20681342
2017,Bonaire,Barcadera,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,15,i,-3.2257,2.3852,92.1961681
2017,Bonaire,Barcadera,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,16,i,-3.2257,2.3852,107.5392449
2017,Bonaire,Barcadera,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,i,-3.2257,2.3852,142.4216389
2017,Bonaire,Barcadera,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,19,i,-3.2257,2.3852,162.025395
2017,Bonaire,Barcadera,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,i,-3.2257,2.3852,183.1119745
2017,Bonaire,Barcadera,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,21,t,-3.2257,2.3852,205.7109746
2017,Bonaire,Barcadera,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,21,t,-3.2257,2.3852,205.7109746
2017,Bonaire,Barcadera,4,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,16,i,-4.0781,2.7438,93.23187284
2017,Bonaire,Barcadera,4,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,t,-4.0781,2.7438,149.3977753
2017,Bonaire,Barcadera,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,18,i,-4.4317,2.9051,131.8536494
2017,Bonaire,Barcadera,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,19,i,-4.4317,2.9051,154.2790962
2017,Bonaire,Barcadera,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,24,i,-4.4317,2.9051,304.1246893
2017,Bonaire,Barcadera,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,26,i,-4.4317,2.9051,383.7417689
2017,Bonaire,Barcadera,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,24,t,-4.4317,2.9051,304.1246893
2017,Bonaire,Barcadera,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,25,t,-4.4317,2.9051,342.4171586
2017,Bonaire,Barcadera,5,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,16,,-2.8242,2.2638,146.3817102
2017,Bonaire,Barcadera,5,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,16,,-4.7033,3.0825,123.2820497
2017,Bonaire,Barcadera,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,13,i,-3.2257,2.3852,65.53566097
2017,Bonaire,Barcadera,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,i,-3.2257,2.3852,78.20681342
2017,Bonaire,Barcadera,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,i,-3.2257,2.3852,78.20681342
2017,Bonaire,Barcadera,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,i,-3.2257,2.3852,78.20681342
2017,Bonaire,Barcadera,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,i,-3.2257,2.3852,142.4216389
2017,Bonaire,Barcadera,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,19,t,-3.2257,2.3852,162.025395
2017,Bonaire,Barcadera,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,21,t,-3.2257,2.3852,205.7109746
2017,Bonaire,Barcadera,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,21,t,-3.2257,2.3852,205.7109746
2017,Bonaire,Barcadera,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,16,,-3.2257,2.3852,107.5392449
2017,Bonaire,Barcadera,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,20,i,-5.0162,3.1109,138.6992822
2017,Bonaire,Barcadera,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,22,i,-5.0162,3.1109,186.5703893
2017,Bonaire,Barcadera,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,30,t,-5.0162,3.1109,489.6395739
2017,Bonaire,Barcadera,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,32,t,-5.0162,3.1109,598.5095266
2017,Bonaire,Barcadera,5,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,t,-4.0781,2.7438,171.9753104
2017,Bonaire,Barcadera,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,26,t,-4.4317,2.9051,383.7417689
2017,Bonaire,Barcadera,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,t,-4.4317,2.9051,701.4733917
2017,Bonaire,Barcadera,6,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,14,,-4.6005,2.9752,60.90600752
2017,Bonaire,Barcadera,6,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,12,,-2.8242,2.2638,76.32213398
2017,Bonaire,Barcadera,6,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,15,,-4.7033,3.0825,101.0418539
2017,Bonaire,Barcadera,6,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,15,,-4.7033,3.0825,101.0418539
2017,Bonaire,Barcadera,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,i,-3.2257,2.3852,54.14559221
2017,Bonaire,Barcadera,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,i,-3.2257,2.3852,78.20681342
2017,Bonaire,Barcadera,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,10,j,-3.2257,2.3852,35.05096668
2017,Bonaire,Barcadera,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,t,-3.2257,2.3852,142.4216389
2017,Bonaire,Barcadera,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,t,-3.2257,2.3852,229.8510957
2017,Bonaire,Barcadera,6,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,21,i,-5.0162,3.1109,161.4328834
2017,Bonaire,Barcadera,6,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,24,i,-5.0162,3.1109,244.5677296
2017,Bonaire,Barcadera,6,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,26,t,-5.0162,3.1109,313.7188311
2017,Bonaire,Barcadera,6,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,28,t,-5.0162,3.1109,395.0607826
2017,Bonaire,Barcadera,6,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,30,t,-5.0162,3.1109,489.6395739
2017,Bonaire,Barcadera,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,12,i,-4.4317,2.9051,40.60031825
2017,Bonaire,Barcadera,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,12,i,-4.4317,2.9051,40.60031825
2017,Bonaire,Barcadera,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,19,i,-4.4317,2.9051,154.2790962
2017,Bonaire,Barcadera,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,21,i,-4.4317,2.9051,206.3380268
2017,Bonaire,Barcadera,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,22,i,-4.4317,2.9051,236.1957779
2017,Bonaire,Barcadera,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,22,i,-4.4317,2.9051,236.1957779
2017,Bonaire,Barcadera,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,22,i,-4.4317,2.9051,236.1957779
2017,Bonaire,Barcadera,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,24,i,-4.4317,2.9051,304.1246893
2017,Bonaire,Barcadera,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,26,t,-4.4317,2.9051,383.7417689
2017,Bonaire,Barcadera,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,26,t,-4.4317,2.9051,383.7417689
2017,Bonaire,Barcadera,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,30,t,-4.4317,2.9051,581.547184
2017,Bonaire,Barcadera,7,dcf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,14,,-2.4262,2.0768,107.3689496
2017,Bonaire,Barcadera,7,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,13,,-4.7033,3.0825,65.00254842
2017,Bonaire,Barcadera,7,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,14,,-4.7033,3.0825,81.68450281
2017,Bonaire,Barcadera,7,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,16,,-4.7033,3.0825,123.2820497
2017,Bonaire,Barcadera,7,strp,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,8,j,-4.8887,3.0548,8.411225809
2017,Bonaire,Barcadera,7,strp,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,10,j,-4.8887,3.0548,16.6302968
2017,Bonaire,Barcadera,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,i,-3.2257,2.3852,54.14559221
2017,Bonaire,Barcadera,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,12,i,-3.2257,2.3852,54.14559221
2017,Bonaire,Barcadera,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,13,i,-3.2257,2.3852,65.53566097
2017,Bonaire,Barcadera,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,i,-3.2257,2.3852,78.20681342
2017,Bonaire,Barcadera,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,14,i,-3.2257,2.3852,78.20681342
2017,Bonaire,Barcadera,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,10,j,-3.2257,2.3852,35.05096668
2017,Bonaire,Barcadera,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,,-3.2257,2.3852,183.1119745
2017,Bonaire,Barcadera,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,,-3.2257,2.3852,229.8510957
2017,Bonaire,Barcadera,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,,-3.2257,2.3852,229.8510957
2017,Bonaire,Barcadera,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,,-3.2257,2.3852,229.8510957
2017,Bonaire,Barcadera,7,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,24,i,-5.0162,3.1109,244.5677296
2017,Bonaire,Barcadera,7,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,31,t,-5.0162,3.1109,542.2219485
2017,Bonaire,Barcadera,7,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,24,,-5.0162,3.1109,244.5677296
2017,Bonaire,Barcadera,7,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,24,,-5.0162,3.1109,244.5677296
2017,Bonaire,Barcadera,7,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,14,i,-4.0781,2.7438,64.63177813
2017,Bonaire,Barcadera,7,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,16,i,-4.0781,2.7438,93.23187284
2017,Bonaire,Barcadera,7,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,18,t,-4.0781,2.7438,128.8002481
2017,Bonaire,Barcadera,7,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,t,-4.0781,2.7438,149.3977753
2017,Bonaire,Barcadera,7,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,t,-4.0781,2.7438,149.3977753
2017,Bonaire,Barcadera,7,rdp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,t,-4.0781,2.7438,171.9753104
2017,Bonaire,Barcadera,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,14,i,-4.4317,2.9051,63.53551528
2017,Bonaire,Barcadera,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,19,i,-4.4317,2.9051,154.2790962
2017,Bonaire,Barcadera,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,4,j,-4.4317,2.9051,1.668954438
2017,Bonaire,Barcadera,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,12,j,-4.4317,2.9051,40.60031825
2017,Bonaire,Barcadera,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,30,t,-4.4317,2.9051,581.547184
2017,Bonaire,Barcadera,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,30,t,-4.4317,2.9051,581.547184
2017,Bonaire,Barcadera,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,32,t,-4.4317,2.9051,701.4733917
2017,Bonaire,Barcadera,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,25,,-4.4317,2.9051,342.4171586
2017,Bonaire,Barcadera,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,25,,-4.4317,2.9051,342.4171586
2017,Bonaire,Calabas,1,StrP,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,10,i,-4.8887,3.0548,16.6302968
2017,Bonaire,Calabas,1,StrP,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,18,i,-4.8887,3.0548,100.1627982
2017,Bonaire,Calabas,1,StrP,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,18,i,-4.8887,3.0548,100.1627982
2017,Bonaire,Calabas,1,StrP,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,30,t,-4.8887,3.0548,476.8809884
2017,Bonaire,Calabas,1,StrP,Striped Parrotfish,Scarus iseri,Scaridae,Herbivores,10,,-4.8887,3.0548,16.6302968
2017,Bonaire,Calabas,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,28,i,-3.2257,2.3852,408.5651661
2017,Bonaire,Calabas,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,30,i,-3.2257,2.3852,481.6478397
2017,Bonaire,Calabas,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,30,t,-3.2257,2.3852,481.6478397
2017,Bonaire,Calabas,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,30,,-3.2257,2.3852,481.6478397
2017,Bonaire,Calabas,1,QuP,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,40,i,-5.0162,3.1109,1198.25273
2017,Bonaire,Calabas,1,QuP,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,42,t,-5.0162,3.1109,1394.653167
