Date,Region,Diver,Site,Transect,Species Code,Common Name,Species,Family,Functional Group,Length,Number,Phase,a,b,Biomass
3/8/17,Bonaire,MWW,Barcadera,7,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,16,2,,0.01259,2.99,50.15849283
3/8/17,Bonaire,MWW,Barcadera,7,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,15,1,,0.01259,2.99,41.35600648
3/8/17,Bonaire,MWW,Barcadera,7,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,17,1,,0.01259,2.99,60.12678811
3/8/17,Bonaire,MWW,Barcadera,7,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,11,2,,0.022,3.1897,46.14800475
3/8/17,Bonaire,MWW,Barcadera,7,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,16,3,,0.00977,3.14,58.9971876
3/8/17,Bonaire,MWW,Barcadera,7,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,10,1,,0.01,3.13,13.48962883
3/8/17,Bonaire,MWW,Barcadera,7,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,20,1,,0.203,3.126,2368.73133
3/8/17,Bonaire,MWW,Barcadera,7,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,25,1,,0.203,3.126,4758.351333
3/8/17,Bonaire,MWW,Barcadera,7,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,14,1,,0.0127,3.1581,52.89208296
3/8/17,Bonaire,MWW,Barcadera,7,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,8,1,,0.01,3.13,6.709214228
3/8/17,Bonaire,MWW,Barcadera,7,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,13,1,,0.01,3.13,30.66498049
3/8/17,Bonaire,MWW,Barcadera,7,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,10,1,,0.0107,2.916,8.818277831
3/8/17,Bonaire,MWW,Barcadera,7,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,6,2,,0.0107,2.916,1.98825839
3/8/17,Bonaire,MWW,Barcadera,7,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,32,1,,0.0405,2.718,499.4047449
3/8/17,Bonaire,MWW,Barcadera,7,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,12,1,,0.0127,3.1581,32.50618585
3/8/17,Bonaire,MWW,Barcadera,7,pud,Puddingwife,Halichoeres radiatus,Labridae,Carnivores,13,1,,0.0131,3.038,31.72716009
3/8/17,Bonaire,MWW,Barcadera,7,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,15,1,,0.01259,2.99,41.35600648
3/8/17,Bonaire,MWW,Barcadera,7,spd,Spotted Drum,Equetus punctatus,Sciaenidae,Carnivores,2,1,,0.0085,3.08,0.071877227
3/8/17,Bonaire,MWW,Forest,1,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,24,1,,0.0074,3.237,217.2578659
3/8/17,Bonaire,MWW,Forest,1,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,32,1,,0.0194,2.9779,588.8271824
3/8/17,Bonaire,MWW,Forest,1,jack,Horse-eye Jack,Caranx latus,Carangidae,Carnivores,23,1,,0.0674,2.668,289.5674643
3/8/17,Bonaire,MWW,Forest,1,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,16,1,,0.0115,2.89,34.72198861
3/8/17,Bonaire,MWW,Forest,1,yfm,Yellowfin Mojarra,Gerres cinereus,Gerreidae,Carnivores,21,1,,0.01148,3.07,131.5694693
3/8/17,Bonaire,MWW,Forest,1,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,22,1,,0.0144,3.0532,180.7371464
3/8/17,Bonaire,MWW,Forest,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,23,1,,0.0135,3.0439,188.4938255
3/8/17,Bonaire,MWW,Forest,1,bdb,Banded Butterflyfish,Chaetodan striatus,Chaetodontidae,Carnivores,12,2,,0.0222,3.1395,54.25534088
3/8/17,Bonaire,MWW,Forest,1,crf,Creole Fish,Paranthias furcifer,Serranidae,Carnivores,20,2,,0.0135,3.043,122.8479872
3/8/17,Bonaire,MWW,Forest,1,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,15,1,,0.0074,3.237,47.45031778
3/8/17,Bonaire,MWW,Forest,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,1,,0.0135,3.0439,26.01678113
3/8/17,Bonaire,MWW,Forest,1,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,18,1,,0.00977,3.14,85.39849749
3/8/17,Bonaire,MWW,Forest,1,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,12,1,,0.01,3.13,23.86916904
3/8/17,Bonaire,MWW,Forest,1,pqf,Porcupinefish,Diodon hystrix,Diodontidae,Carnivores,30,1,,0.06607,2.84,1035.210504
3/8/17,Bonaire,MWW,Forest,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,22,2,,0.0135,3.0439,164.6395486
3/8/17,Bonaire,MWW,Forest,1,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,12,3,,0.0227,3.142,55.82302056
3/8/17,Bonaire,MWW,Forest,2,blm,Black Margate,Anisotremus surinamensis,Haemulidae,Carnivores,30,1,,0.0233,3.01,650.8649694
3/8/17,Bonaire,MWW,Forest,2,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,18,1,,0.0074,3.237,85.61479453
3/8/17,Bonaire,MWW,Forest,2,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,20,1,,0.0074,3.237,120.4109037
3/8/17,Bonaire,MWW,Forest,2,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,1,,0.0107,2.916,0.609523862
3/8/17,Bonaire,MWW,Forest,2,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,14,2,,0.0227,3.142,90.60666497
3/8/17,Bonaire,MWW,Forest,2,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,16,1,,0.0115,2.89,34.72198861
3/8/17,Bonaire,MWW,Forest,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,1,,0.0135,3.0439,26.01678113
3/8/17,Bonaire,MWW,Forest,2,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,8,2,,0.01,3.13,6.709214228
3/8/17,Bonaire,MWW,Forest,2,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,10,1,,0.01,3.13,13.48962883
3/8/17,Bonaire,MWW,Forest,2,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,15,1,,0.0115,2.89,28.81386911
3/8/17,Bonaire,MWW,Forest,2,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,28,1,,0.004,2.865,55.99738559
3/8/17,Bonaire,MWW,Forest,2,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,20,1,,0.0144,3.0532,135.1037099
3/8/17,Bonaire,MWW,Forest,2,ham,Hamlet spp.,Hypoplectrus puella,Serranidae,Carnivores,10,1,,0.009,3.04,9.868303765
3/8/17,Bonaire,MWW,Forest,2,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,6,1,,0.022,3.1897,6.675621799
3/8/17,Bonaire,MWW,Forest,2,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,12,1,,0.00977,3.14,23.90692264
3/8/17,Bonaire,MWW,Forest,2,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,15,1,,0.00977,3.14,48.17493276
3/8/17,Bonaire,MWW,Forest,2,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,17,1,,0.00977,3.14,71.36810689
3/8/17,Bonaire,MWW,Forest,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,17,1,,0.0135,3.0439,75.10990977
3/8/17,Bonaire,MWW,Forest,2,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,15,1,,0.01,3.13,47.99164549
3/8/17,Bonaire,MWW,Forest,2,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,10,1,,0.01,3.13,13.48962883
3/8/17,Bonaire,MWW,Forest,3,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,16,2,,0.0074,3.237,58.47471363
3/8/17,Bonaire,MWW,Forest,3,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,25,2,,0.203,3.126,4758.351333
3/8/17,Bonaire,MWW,Forest,3,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,22,1,,0.0429,2.719,191.6481191
3/8/17,Bonaire,MWW,Forest,3,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,24,1,,0.0194,2.9779,249.9958427
3/8/17,Bonaire,MWW,Forest,3,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,1,,0.0135,3.0439,26.01678113
3/8/17,Bonaire,MWW,Forest,3,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,17,2,,0.0127,3.1581,97.65274586
3/8/17,Bonaire,MWW,Forest,3,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,22,1,,0.004,2.865,28.06085967
3/8/17,Bonaire,MWW,Forest,3,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,8,1,,0.01,3.13,6.709214228
3/8/17,Bonaire,MWW,Forest,3,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,12,1,,0.01,3.13,23.86916904
3/8/17,Bonaire,MWW,Forest,3,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,18,1,,0.0135,3.0439,89.38358035
3/8/17,Bonaire,MWW,Forest,3,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,1,,0.0135,3.0439,123.1796519
3/8/17,Bonaire,MWW,Forest,3,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,12,1,,0.0115,2.89,15.1192985
3/8/17,Bonaire,MWW,Forest,3,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,10,1,,0.022,3.1897,34.05043628
3/8/17,Bonaire,MWW,Forest,3,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,22,1,,0.0074,3.237,163.9283009
3/8/17,Bonaire,MWW,Forest,3,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,1,,0.0127,3.1581,116.9714354
3/8/17,Bonaire,MWW,Forest,3,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,1,,0.0127,3.1581,65.7684378
3/8/17,Bonaire,MWW,Forest,3,ges,Glass Eye Snapper,Heteropriacanthus cruentatus,Priacanthidae,Carnivores,18,1,,0.0166,2.91,74.63646777
3/8/17,Bonaire,MWW,Forest,3,blb,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,16,1,,0.111,2.72,209.1844182
3/8/17,Bonaire,MWW,Forest,4,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,19,1,,0.0074,3.237,101.9898906
3/8/17,Bonaire,MWW,Forest,4,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,14,3,,0.00977,3.14,38.791502
3/8/17,Bonaire,MWW,Forest,4,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,10,3,,0.022,3.1897,34.05043628
3/8/17,Bonaire,MWW,Forest,4,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,10,1,,0.01,3.13,13.48962883
3/8/17,Bonaire,MWW,Forest,4,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,8,1,,0.01,3.13,6.709214228
3/8/17,Bonaire,MWW,Forest,4,clw,Clown Wrasse,Halichoeres maculipinna ,Labridae,Carnivores,10,1,,0.01047,3.2,16.59383173
3/8/17,Bonaire,MWW,Forest,4,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,1,,0.0127,3.1581,116.9714354
3/8/17,Bonaire,MWW,Forest,4,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,25,1,,0.0135,3.0439,242.9536124
3/8/17,Bonaire,MWW,Forest,4,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,1,,0.0135,3.0439,26.01678113
3/8/17,Bonaire,MWW,Forest,4,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,15,1,,0.0135,3.0439,51.31424601
3/8/17,Bonaire,MWW,Forest,4,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,14,1,,0.0115,2.89,23.60520973
3/8/17,Bonaire,MWW,Forest,4,blb,Blackbar soldierfish,Myripristis jacobus ,Holocentridae,Carnivores,14,1,,0.111,2.72,145.4759614
3/8/17,Bonaire,MWW,Forest,4,ham,Hamlet spp.,Hypoplectrus puella,Serranidae,Carnivores,15,1,,0.009,3.04,33.85009852
3/8/17,Bonaire,MWW,Forest,4,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,8,1,,0.01,3.13,6.709214228
3/8/17,Bonaire,MWW,Forest,4,bdb,Banded Butterflyfish,Chaetodan striatus,Chaetodontidae,Carnivores,12,1,,0.0222,3.1395,54.25534088
3/8/17,Bonaire,MWW,Forest,4,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,12,2,,0.022,3.1897,60.90978988
3/8/17,Bonaire,MWW,Forest,4,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,1,,0.0127,3.1581,65.7684378
3/8/17,Bonaire,MWW,Forest,5,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,30,1,,0.0194,2.9779,485.8711523
3/8/17,Bonaire,MWW,Forest,5,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,25,1,,0.0194,2.9779,282.3106629
3/8/17,Bonaire,MWW,Forest,5,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,28,1,,0.0194,2.9779,395.6340223
3/8/17,Bonaire,MWW,Forest,5,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,15,1,,0.0074,3.237,47.45031778
3/8/17,Bonaire,MWW,Forest,5,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,27,1,,0.0135,3.0439,307.0873525
3/8/17,Bonaire,MWW,Forest,5,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,1,,0.0135,3.0439,123.1796519
3/8/17,Bonaire,MWW,Forest,5,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,22,3,,0.0135,3.0439,164.6395486
3/8/17,Bonaire,MWW,Forest,5,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,9,5,,0.0107,2.916,6.485671312
3/8/17,Bonaire,MWW,Forest,5,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,19,1,,0.0127,3.1581,138.7507911
3/8/17,Bonaire,MWW,Forest,5,reh,Red Hind,Epinephelus guttatus,Serranidae,Carnivores,14,1,,0.01122,3.04,34.21543654
3/8/17,Bonaire,MWW,Forest,5,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,13,1,,0.0227,3.142,71.78535793
3/8/17,Bonaire,MWW,Forest,5,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,10,1,,0.0115,2.89,8.926841841
3/8/17,Bonaire,MWW,Forest,5,con,Coney,Cephalopholis fulva,Serranidae,Carnivores,23,1,,0.0175,3,212.9225
3/8/17,Bonaire,MWW,Forest,5,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,1,,0.0135,3.0439,26.01678113
3/8/17,Bonaire,MWW,Forest,5,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,14,1,,0.0074,3.237,37.95318009
3/8/17,Bonaire,MWW,Forest,6,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,22,1,,0.0144,3.0532,180.7371464
3/8/17,Bonaire,MWW,Forest,6,con,Coney,Cephalopholis fulva,Serranidae,Carnivores,25,1,,0.0175,3,273.4375
3/8/17,Bonaire,MWW,Forest,6,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,12,1,,0.01,3.13,23.86916904
3/8/17,Bonaire,MWW,Forest,6,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,8,3,,0.01,3.13,6.709214228
3/8/17,Bonaire,MWW,Forest,6,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,10,2,,0.01,3.13,13.48962883
3/8/17,Bonaire,MWW,Forest,6,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,6,2,,0.01,3.13,2.72654967
3/8/17,Bonaire,MWW,Forest,6,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,4,3,,0.0107,2.916,0.609523862
3/8/17,Bonaire,MWW,Forest,6,lss,Longspine squirrelfish,Holocentrus rufus,Holocentridae,Carnivores,18,1,,0.01148,2.89,48.71687563
3/8/17,Bonaire,MWW,Forest,6,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,14,1,,0.0115,2.89,23.60520973
3/8/17,Bonaire,MWW,Forest,6,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,19,1,,0.0074,3.237,101.9898906
3/8/17,Bonaire,MWW,Forest,6,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,1,,0.0127,3.1581,116.9714354
3/8/17,Bonaire,MWW,Forest,6,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,14,1,,0.00977,3.14,38.791502
3/8/17,Bonaire,MWW,Forest,6,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,12,1,,0.0227,3.142,55.82302056
3/8/17,Bonaire,MWW,Forest,7,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,12,1,,0.0135,3.0439,26.01678113
3/8/17,Bonaire,MWW,Forest,7,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,30,1,,0.0194,2.9779,485.8711523
3/8/17,Bonaire,MWW,Forest,7,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,12,1,,0.01,3.13,23.86916904
3/8/17,Bonaire,MWW,Forest,7,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,4,1,,0.01,3.13,0.766386371
3/8/17,Bonaire,MWW,Forest,7,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,5,1,,0.01,3.13,1.540905884
3/8/17,Bonaire,MWW,Forest,7,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,10,1,,0.01,3.13,13.48962883
3/8/17,Bonaire,MWW,Forest,7,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,14,1,,0.0135,3.0439,41.59421155
3/8/17,Bonaire,MWW,Forest,7,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,42,1,,0.004,2.865,178.9242512
3/8/17,Bonaire,MWW,Forest,7,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,8,1,,0.0107,2.916,4.600385011
3/8/17,Bonaire,MWW,Forest,7,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,6,1,,0.0107,2.916,1.98825839
3/8/17,Bonaire,MWW,Forest,7,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,8,1,,0.01,3.13,6.709214228
3/8/17,Bonaire,MWW,Forest,7,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,17,1,,0.0135,3.0439,75.10990977
3/8/17,Bonaire,MWW,Forest,7,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,14,1,,0.0115,2.89,23.60520973
3/8/17,Bonaire,REB,Forest,1,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,17,1,,0.00977,3.14,71.36810689
3/8/17,Bonaire,REB,Forest,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,18,1,,0.0135,3.0439,89.38358035
3/8/17,Bonaire,REB,Forest,1,lion,Lionfish,Pterois sp.,Scorpaenidae,Carnivores,23,1,,0.01148,3.09,185.2170238
3/8/17,Bonaire,REB,Forest,1,jack,Horse-eye Jack,Caranx latus,Carangidae,Carnivores,23,1,,0.0674,2.668,289.5674643
3/8/17,Bonaire,REB,Forest,1,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,6,1,,0.022,3.1897,6.675621799
3/8/17,Bonaire,REB,Forest,1,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,19,2,,0.0074,3.237,101.9898906
3/8/17,Bonaire,REB,Forest,1,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,1,,0.0127,3.1581,116.9714354
3/8/17,Bonaire,REB,Forest,1,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,40,1,,0.0405,2.718,915.9126972
3/8/17,Bonaire,REB,Forest,2,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,43,1,,0.0405,2.718,1114.86501
3/8/17,Bonaire,REB,Forest,2,inl,Inshore Lizardfish,Synodus foetens,Synodontidae,Carnivores,22,1,,0.0038,3.21,77.43911874
3/8/17,Bonaire,REB,Forest,2,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,23,1,,0.0429,2.719,216.2695011
3/8/17,Bonaire,REB,Forest,2,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,7,12,,0.00977,3.14,4.400503891
3/8/17,Bonaire,REB,Forest,2,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,15,1,,0.0127,3.1581,65.7684378
3/8/17,Bonaire,REB,Forest,2,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,14,1,,0.00977,3.14,38.791502
3/8/17,Bonaire,REB,Forest,2,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,40,1,,0.004,2.865,155.5829015
3/8/17,Bonaire,REB,Forest,2,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,26,1,,0.203,3.126,5379.014607
3/8/17,Bonaire,REB,Forest,3,sch,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,29,1,,0.0194,2.9779,439.2145593
3/8/17,Bonaire,REB,Forest,3,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,14,1,,0.00977,3.14,38.791502
3/8/17,Bonaire,REB,Forest,3,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,7,1,,0.022,3.1897,10.91520506
3/8/17,Bonaire,REB,Forest,3,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,12,4,,0.00977,3.14,23.90692264
3/8/17,Bonaire,REB,Forest,3,inl,Inshore Lizardfish,Synodus foetens,Synodontidae,Carnivores,23,1,,0.0038,3.21,89.31614092
3/8/17,Bonaire,REB,Forest,3,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,22,1,,0.004,2.865,28.06085967
3/8/17,Bonaire,REB,Forest,3,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,26,1,,0.0144,3.0532,300.9948869
3/8/17,Bonaire,REB,Forest,3,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,17,2,,0.0115,2.89,41.37092423
3/8/17,Bonaire,REB,Forest,4,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,21,1,,0.0115,2.89,76.19239095
3/8/17,Bonaire,REB,Forest,4,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,11,1,,0.0135,3.0439,19.96314507
3/8/17,Bonaire,REB,Forest,4,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,22,1,,0.0115,2.89,87.15642098
3/8/17,Bonaire,REB,Forest,4,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,16,2,,0.00977,3.14,58.9971876
3/8/17,Bonaire,REB,Forest,5,trf,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,18,1,,0.004,2.865,15.79122125
3/8/17,Bonaire,REB,Forest,5,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,6,3,,0.022,3.1897,6.675621799
3/8/17,Bonaire,REB,Forest,5,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,11,1,,0.01,3.13,18.17854437
3/8/17,Bonaire,REB,Forest,5,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,16,1,,0.00977,3.14,58.9971876
3/8/17,Bonaire,REB,Forest,5,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,14,1,,0.0135,3.0439,41.59421155
3/8/17,Bonaire,REB,Forest,5,lss,Longspine squirrelfish,Holocentrus rufus,Holocentridae,Carnivores,24,1,,0.01148,2.89,111.8799791
3/8/17,Bonaire,REB,Forest,5,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,28,1,,0.0144,3.0532,377.4204198
3/8/17,Bonaire,REB,Forest,5,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,14,2,,0.0115,2.89,23.60520973
3/8/17,Bonaire,REB,Forest,6,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,26,1,,0.0144,3.0532,300.9948869
3/8/17,Bonaire,REB,Forest,6,4eb,Foureye Butterflyfish,Chaetodon capistratus,Chaetodontidae,Carnivores,5,2,,0.022,3.1897,3.731876849
3/8/17,Bonaire,REB,Forest,6,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,21,1,,0.0074,3.237,141.0118391
3/8/17,Bonaire,REB,Forest,6,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,32,1,,0.0135,3.0439,515.0623292
3/8/17,Bonaire,REB,Forest,6,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,15,1,,0.00977,3.14,48.17493276
3/8/17,Bonaire,REB,Forest,6,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,24,1,,0.0135,3.0439,214.5649438
3/9/17,Bonaire,MWW,Karpata,1,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,28,1,,0.0074,3.237,357.8345471
3/9/17,Bonaire,MWW,Karpata,1,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,14,1,,0.0074,3.237,37.95318009
3/9/17,Bonaire,MWW,Karpata,1,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,19,1,,0.0405,2.718,121.0897299
3/9/17,Bonaire,MWW,Karpata,1,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,15,1,,0.00977,3.14,48.17493276
3/9/17,Bonaire,MWW,Karpata,1,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,16,1,,0.00977,3.14,58.9971876
3/9/17,Bonaire,MWW,Karpata,1,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,11,2,,0.00977,3.14,18.19146165
3/9/17,Bonaire,MWW,Karpata,1,bhw,Bluehead Wrasse,Thalassoma bifasciatum,Labridae,Carnivores,3,8,,0.0107,2.916,0.263432502
