Date,Island,Site,Surveyor,Transect,Species Code,Common name,Species,Family,Functional Group,Length,Number,Phase,a,b,Biomass
3/7/17,Bonaire,Windsock,REB,1,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,24,1,,0.0203,3.1264,419.3614102
3/7/17,Bonaire,Windsock,REB,4,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,24,1,,0.0203,3.1264,419.3614102
3/7/17,Bonaire,Windsock,REB,3,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,30,1,,0.0405,2.718,419.0545819
3/7/17,Bonaire,Windsock,REB,4,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,30,1,,0.0405,2.718,419.0545819
3/7/17,Bonaire,Windsock,MWW,6,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,30,1,,0.0405,2.718,419.0545819
3/7/17,Bonaire,Windsock,REB,6,sms,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,28,1,,0.0194,2.9779,395.6340223
3/7/17,Bonaire,Windsock,MWW,3,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,27,1,t,0.025,2.9214,379.7747699
3/7/17,Bonaire,Windsock,MWW,2,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,23,1,,0.0203,3.1264,367.1148433
3/7/17,Bonaire,Windsock,MWW,5,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,23,1,,0.0203,3.1264,367.1148433
3/7/17,Bonaire,Windsock,MWW,6,bsg,Bluestriped Grunt,Haemulon sciurus,Haemulidae,Carnivores,26,1,,0.0194,2.9996,340.5303184
3/7/17,Bonaire,Windsock,REB,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,26,1,I,0.025,2.9214,340.1285968
3/7/17,Bonaire,Windsock,MWW,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,26,1,i,0.025,2.9214,340.1285968
3/7/17,Bonaire,Windsock,MWW,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,26,1,t,0.025,2.9214,340.1285968
3/7/17,Bonaire,Windsock,MWW,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,26,1,t,0.025,2.9214,340.1285968
3/7/17,Bonaire,Windsock,REB,3,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,26,1,I,0.025,2.9214,340.1285968
3/7/17,Bonaire,Windsock,MWW,3,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,26,1,i,0.025,2.9214,340.1285968
3/7/17,Bonaire,Windsock,MWW,7,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,26,1,i,0.025,2.9214,340.1285968
3/7/17,Bonaire,Windsock,MWW,3,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,22,1,,0.0203,3.1264,319.4819358
3/7/17,Bonaire,Windsock,MWW,7,sms,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,26,1,,0.0194,2.9779,317.2859658
3/7/17,Bonaire,Windsock,REB,6,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,27,1,,0.0405,2.718,314.7036168
3/7/17,Bonaire,Windsock,MWW,3,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,25,1,i,0.025,2.9214,303.3066623
3/7/17,Bonaire,Windsock,MWW,7,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,25,1,i,0.025,2.9214,303.3066623
3/7/17,Bonaire,Windsock,REB,6,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,25,1,T,0.0046,3.4291,286.0447067
3/7/17,Bonaire,Windsock,REB,5,sms,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,25,2,,0.0194,2.9779,282.3106629
3/7/17,Bonaire,Windsock,MWW,2,sms,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,25,1,,0.0194,2.9779,282.3106629
3/7/17,Bonaire,Windsock,MWW,3,sms,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,25,1,,0.0194,2.9779,282.3106629
3/7/17,Bonaire,Windsock,REB,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,28,1,T,0.0335,2.7086,278.4947745
3/7/17,Bonaire,Windsock,REB,5,csg,Caesar Grunt,Haemulon carbonarium,Haemulidae,Carnivores,25,1,,0.0147,3.0559,274.9680332
3/7/17,Bonaire,Windsock,REB,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,24,1,T,0.025,2.9214,269.2087244
3/7/17,Bonaire,Windsock,REB,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,24,1,I,0.025,2.9214,269.2087244
3/7/17,Bonaire,Windsock,MWW,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,24,1,i,0.025,2.9214,269.2087244
3/7/17,Bonaire,Windsock,MWW,6,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,24,1,,0.025,2.9214,269.2087244
3/7/17,Bonaire,Windsock,MWW,6,bsg,Bluestriped Grunt,Haemulon sciurus,Haemulidae,Carnivores,24,2,,0.0194,2.9996,267.8448933
3/7/17,Bonaire,Windsock,MWW,6,sms,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,24,1,,0.0194,2.9779,249.9958427
3/7/17,Bonaire,Windsock,REB,6,csg,Caesar Grunt,Haemulon carbonarium,Haemulidae,Carnivores,24,1,,0.0147,3.0559,242.7196115
3/7/17,Bonaire,Windsock,MWW,2,csg,Caesar Grunt,Haemulon carbonarium,Haemulidae,Carnivores,24,1,,0.0147,3.0559,242.7196115
3/7/17,Bonaire,Windsock,REB,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,23,2,I,0.025,2.9214,237.7342251
3/7/17,Bonaire,Windsock,MWW,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,23,1,t,0.025,2.9214,237.7342251
3/7/17,Bonaire,Windsock,REB,6,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,23,1,I,0.025,2.9214,237.7342251
3/7/17,Bonaire,Windsock,MWW,7,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,23,1,t,0.025,2.9214,237.7342251
3/7/17,Bonaire,Windsock,REB,6,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,24,1,,0.0135,3.0439,214.5649438
3/7/17,Bonaire,Windsock,REB,5,csg,Caesar Grunt,Haemulon carbonarium,Haemulidae,Carnivores,23,1,,0.0147,3.0559,213.1186364
3/7/17,Bonaire,Windsock,MWW,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,22,1,t,0.025,2.9214,208.7822764
3/7/17,Bonaire,Windsock,MWW,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,22,1,i,0.025,2.9214,208.7822764
3/7/17,Bonaire,Windsock,MWW,5,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,22,1,i,0.025,2.9214,208.7822764
3/7/17,Bonaire,Windsock,MWW,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,22,1,i,0.025,2.9214,208.7822764
3/7/17,Bonaire,Windsock,REB,4,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,22,1,I,0.025,2.9214,208.7822764
3/7/17,Bonaire,Windsock,MWW,4,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,22,1,i,0.025,2.9214,208.7822764
3/7/17,Bonaire,Windsock,MWW,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,22,1,i,0.025,2.9214,208.7822764
3/7/17,Bonaire,Windsock,MWW,6,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,22,2,i,0.025,2.9214,208.7822764
3/7/17,Bonaire,Windsock,REB,5,rtp,Redtail Parrotfish,Sparisoma chrysopterum,Scaridae,Herbivores,23,1,,0.0099,3.1708,205.7793623
3/7/17,Bonaire,Windsock,REB,1,rtp,Redtail Parrotfish,Sparisoma chrysopterum,Scaridae,Herbivores,23,1,T,0.0099,3.1708,205.7793623
3/7/17,Bonaire,Windsock,REB,1,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,23,1,,0.0074,3.237,189.2974331
3/7/17,Bonaire,Windsock,REB,3,csg,Caesar Grunt,Haemulon carbonarium,Haemulidae,Carnivores,22,1,,0.0147,3.0559,186.0487708
3/7/17,Bonaire,Windsock,MWW,1,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,22,1,t,0.0147,3.0548,185.4172519
3/7/17,Bonaire,Windsock,MWW,4,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,22,1,t,0.0147,3.0548,185.4172519
3/7/17,Bonaire,Windsock,REB,1,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,22,1,T,0.0046,3.4291,184.5267983
3/7/17,Bonaire,Windsock,REB,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,24,1,T,0.0335,2.7086,183.4361709
3/7/17,Bonaire,Windsock,REB,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,21,1,I,0.025,2.9214,182.2516447
3/7/17,Bonaire,Windsock,MWW,3,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,21,1,i,0.025,2.9214,182.2516447
3/7/17,Bonaire,Windsock,REB,1,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,21,1,I,0.025,2.9214,182.2516447
3/7/17,Bonaire,Windsock,REB,3,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,21,1,T,0.025,2.9214,182.2516447
3/7/17,Bonaire,Windsock,REB,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,21,1,I,0.025,2.9214,182.2516447
3/7/17,Bonaire,Windsock,MWW,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,21,1,i,0.025,2.9214,182.2516447
3/7/17,Bonaire,Windsock,REB,3,spm,Spotted Moray,Gymnothorax moringa,Muraenidae,Carnivores,50,1,,0.00091,3.12,181.8979505
3/7/17,Bonaire,Windsock,MWW,3,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,18,1,,0.0203,3.1264,170.6003814
3/7/17,Bonaire,Windsock,MWW,5,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,18,1,,0.0203,3.1264,170.6003814
3/7/17,Bonaire,Windsock,MWW,7,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,21,1,,0.0429,2.719,168.877408
3/7/17,Bonaire,Windsock,MWW,1,roh,Rock Hind,Epinephelus ascensionis,Serranidae,Carnivores,22,1,,0.0111,3.1124,167.2936014
3/7/17,Bonaire,Windsock,REB,3,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,22,1,,0.0135,3.0439,164.6395486
3/7/17,Bonaire,Windsock,REB,3,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,22,1,,0.0135,3.0439,164.6395486
3/7/17,Bonaire,Windsock,MWW,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,22,1,,0.0135,3.0439,164.6395486
3/7/17,Bonaire,Windsock,MWW,1,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,22,1,,0.0074,3.237,163.9283009
3/7/17,Bonaire,Windsock,MWW,7,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,22,1,,0.0074,3.237,163.9283009
3/7/17,Bonaire,Windsock,MWW,7,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,22,1,,0.0074,3.237,163.9283009
3/7/17,Bonaire,Windsock,REB,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,1,T,0.0335,2.7086,163.4635113
3/7/17,Bonaire,Windsock,REB,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,1,T,0.0335,2.7086,163.4635113
3/7/17,Bonaire,Windsock,REB,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,1,I,0.0335,2.7086,163.4635113
3/7/17,Bonaire,Windsock,MWW,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,23,1,t,0.0335,2.7086,163.4635113
3/7/17,Bonaire,Windsock,MWW,7,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,20,1,,0.0127,3.1581,163.1498017
3/7/17,Bonaire,Windsock,MWW,3,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,21,1,t,0.0147,3.0548,160.8543597
3/7/17,Bonaire,Windsock,MWW,6,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,21,1,t,0.0147,3.0548,160.8543597
3/7/17,Bonaire,Windsock,MWW,6,wsf,Whitespotted Filefish,Cantherhines macrocerus,Monacanthidae,Carnivores,20,1,,0.0562,2.6534,159.1802953
3/7/17,Bonaire,Windsock,REB,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,20,1,T,0.025,2.9214,158.040734
3/7/17,Bonaire,Windsock,MWW,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,20,1,i,0.025,2.9214,158.040734
3/7/17,Bonaire,Windsock,MWW,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,20,2,i,0.025,2.9214,158.040734
3/7/17,Bonaire,Windsock,MWW,3,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,20,1,i,0.025,2.9214,158.040734
3/7/17,Bonaire,Windsock,MWW,6,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,20,1,i,0.025,2.9214,158.040734
3/7/17,Bonaire,Windsock,MWW,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,20,1,i,0.025,2.9214,158.040734
3/7/17,Bonaire,Windsock,MWW,7,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,20,1,i,0.025,2.9214,158.040734
3/7/17,Bonaire,Windsock,REB,2,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,19,1,,0.0237,2.9752,151.110993
3/7/17,Bonaire,Windsock,REB,5,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,22,1,,0.00977,3.12,150.748614
3/7/17,Bonaire,Windsock,MWW,7,sms,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,20,1,,0.0194,2.9779,145.25763
3/7/17,Bonaire,Windsock,MWW,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,1,t,0.0335,2.7086,144.9208526
3/7/17,Bonaire,Windsock,MWW,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,1,t,0.0335,2.7086,144.9208526
3/7/17,Bonaire,Windsock,MWW,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,2,t,0.0335,2.7086,144.9208526
3/7/17,Bonaire,Windsock,MWW,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,2,t,0.0335,2.7086,144.9208526
3/7/17,Bonaire,Windsock,MWW,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,22,1,t,0.0335,2.7086,144.9208526
3/7/17,Bonaire,Windsock,MWW,7,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,21,1,,0.0074,3.237,141.0118391
3/7/17,Bonaire,Windsock,MWW,6,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,20,1,,0.0405,2.718,139.2049092
3/7/17,Bonaire,Windsock,MWW,1,wsf,Whitespotted Filefish,Cantherhines macrocerus,Monacanthidae,Carnivores,19,1,,0.0562,2.6534,138.9252287
3/7/17,Bonaire,Windsock,MWW,2,wsf,Whitespotted Filefish,Cantherhines macrocerus,Monacanthidae,Carnivores,19,1,,0.0562,2.6534,138.9252287
3/7/17,Bonaire,Windsock,MWW,7,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,19,1,,0.0127,3.1581,138.7507911
3/7/17,Bonaire,Windsock,REB,6,blp,Blue Parrotfish,Scarus coeruleus,Scaridae,Herbivores,20,1,I,0.0124,3.1109,138.291631
3/7/17,Bonaire,Windsock,REB,4,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,19,1,I,0.025,2.9214,136.0475667
3/7/17,Bonaire,Windsock,MWW,2,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,19,1,i,0.025,2.9214,136.0475667
3/7/17,Bonaire,Windsock,REB,1,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,19,1,I,0.025,2.9214,136.0475667
3/7/17,Bonaire,Windsock,REB,2,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,19,1,I,0.025,2.9214,136.0475667
3/7/17,Bonaire,Windsock,MWW,2,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,20,1,,0.0144,3.0532,135.1037099
3/7/17,Bonaire,Windsock,REB,2,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,I,0.0046,3.4291,133.0821443
3/7/17,Bonaire,Windsock,REB,5,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,T,0.0046,3.4291,133.0821443
3/7/17,Bonaire,Windsock,MWW,3,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,t,0.0046,3.4291,133.0821443
3/7/17,Bonaire,Windsock,MWW,4,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,t,0.0046,3.4291,133.0821443
3/7/17,Bonaire,Windsock,MWW,7,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,t,0.0046,3.4291,133.0821443
3/7/17,Bonaire,Windsock,REB,4,rtp,Redtail Parrotfish,Sparisoma chrysopterum,Scaridae,Herbivores,20,1,T,0.0099,3.1708,132.1116464
3/7/17,Bonaire,Windsock,REB,4,smt,Smooth Trunkfish,Lactophyrs triqueter,Ostraciidae,Omnivores,17,2,,0.04898,2.78,129.022895
3/7/17,Bonaire,Windsock,MWW,5,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,19,1,,0.0429,2.719,128.6436439
3/7/17,Bonaire,Windsock,REB,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,21,1,T,0.0335,2.7086,127.7638496
3/7/17,Bonaire,Windsock,REB,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,21,1,T,0.0335,2.7086,127.7638496
3/7/17,Bonaire,Windsock,MWW,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,21,1,t,0.0335,2.7086,127.7638496
3/7/17,Bonaire,Windsock,MWW,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,21,1,t,0.0335,2.7086,127.7638496
3/7/17,Bonaire,Windsock,MWW,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,21,1,t,0.0335,2.7086,127.7638496
3/7/17,Bonaire,Windsock,REB,2,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,17,1,,0.0415,2.8346,127.6082078
3/7/17,Bonaire,Windsock,REB,4,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,17,1,,0.0415,2.8346,127.6082078
3/7/17,Bonaire,Windsock,REB,6,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,1,,0.0135,3.0439,123.1796519
3/7/17,Bonaire,Windsock,MWW,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,1,,0.0135,3.0439,123.1796519
3/7/17,Bonaire,Windsock,MWW,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,2,,0.0135,3.0439,123.1796519
3/7/17,Bonaire,Windsock,MWW,2,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,1,,0.0135,3.0439,123.1796519
3/7/17,Bonaire,Windsock,MWW,7,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,16,1,,0.0239,3.0825,123.0545701
3/7/17,Bonaire,Windsock,MWW,1,yts,Yellowtail Snapper,Ocyurus chrysurus,Lutjanidae,Carnivores,19,1,,0.0405,2.718,121.0897299
3/7/17,Bonaire,Windsock,MWW,2,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,20,1,,0.0074,3.237,120.4109037
3/7/17,Bonaire,Windsock,MWW,5,wsf,Whitespotted Filefish,Cantherhines macrocerus,Monacanthidae,Carnivores,18,1,,0.0562,2.6534,120.358393
3/7/17,Bonaire,Windsock,REB,2,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,19,1,I,0.0147,3.0548,118.4823979
3/7/17,Bonaire,Windsock,MWW,5,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,19,1,t,0.0147,3.0548,118.4823979
3/7/17,Bonaire,Windsock,MWW,6,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,19,1,t,0.0147,3.0548,118.4823979
3/7/17,Bonaire,Windsock,MWW,5,rkb,Rock Beauty,Holacanthus tricolour,Pomacanthidae,Omnivores,16,1,,0.0428,2.8577,118.1564525
3/7/17,Bonaire,Windsock,REB,3,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,1,,0.0127,3.1581,116.9714354
3/7/17,Bonaire,Windsock,MWW,7,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,1,,0.0127,3.1581,116.9714354
3/7/17,Bonaire,Windsock,REB,5,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,18,1,I,0.025,2.9214,116.1697635
3/7/17,Bonaire,Windsock,MWW,7,sgf,Spotted Goatfish,Pseudupeneus maculatus,Mullidae,Carnivores,20,1,,0.01,3.12,114.6076444
3/7/17,Bonaire,Windsock,REB,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,1,T,0.0335,2.7086,111.9475654
3/7/17,Bonaire,Windsock,MWW,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,1,t,0.0335,2.7086,111.9475654
3/7/17,Bonaire,Windsock,MWW,3,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,1,t,0.0335,2.7086,111.9475654
3/7/17,Bonaire,Windsock,MWW,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,1,t,0.0335,2.7086,111.9475654
3/7/17,Bonaire,Windsock,MWW,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,20,1,i,0.0335,2.7086,111.9475654
3/7/17,Bonaire,Windsock,MWW,1,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,2,t,0.0046,3.4291,111.617375
3/7/17,Bonaire,Windsock,MWW,7,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,1,t,0.0046,3.4291,111.617375
3/7/17,Bonaire,Windsock,MWW,3,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,18,1,,0.0429,2.719,111.0563085
3/7/17,Bonaire,Windsock,MWW,5,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,18,1,,0.0429,2.719,111.0563085
3/7/17,Bonaire,Windsock,MWW,1,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,18,1,,0.004,3.5328,108.8144816
3/7/17,Bonaire,Windsock,REB,3,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,17,1,,0.0237,2.9752,108.5375407
3/7/17,Bonaire,Windsock,REB,5,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,17,1,,0.0237,2.9752,108.5375407
3/7/17,Bonaire,Windsock,REB,5,roh,Rock Hind,Epinephelus ascensionis,Serranidae,Carnivores,19,1,,0.0111,3.1124,106.0023971
3/7/17,Bonaire,Windsock,MWW,1,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,19,1,,0.0135,3.0439,105.3736089
3/7/17,Bonaire,Windsock,MWW,2,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,15,1,,0.0239,3.0825,100.8554118
3/7/17,Bonaire,Windsock,MWW,4,rkb,Rock Beauty,Holacanthus tricolour,Pomacanthidae,Omnivores,15,1,,0.0428,2.8577,98.25615384
3/7/17,Bonaire,Windsock,REB,4,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,17,1,,0.0127,3.1581,97.65274586
3/7/17,Bonaire,Windsock,MWW,7,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,17,1,,0.0127,3.1581,97.65274586
3/7/17,Bonaire,Windsock,REB,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,19,1,T,0.0335,2.7086,97.42643485
3/7/17,Bonaire,Windsock,MWW,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,19,2,,0.0335,2.7086,97.42643485
3/7/17,Bonaire,Windsock,MWW,2,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,19,1,i,0.0335,2.7086,97.42643485
3/7/17,Bonaire,Windsock,MWW,6,fra,French Angelfish,Pomacanthus paru,Pomacanthidae,Carnivores,15,1,,0.0203,3.1264,96.47787966
3/7/17,Bonaire,Windsock,MWW,7,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,19,1,,0.00977,3.12,95.41261497
3/7/17,Bonaire,Windsock,MWW,4,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,18,1,t,0.0046,3.4291,92.72840271
3/7/17,Bonaire,Windsock,MWW,5,spm,Spotted Moray,Gymnothorax moringa,Muraenidae,Carnivores,40,1,,0.00091,3.12,90.67103335
3/7/17,Bonaire,Windsock,MWW,6,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,16,1,,0.0237,2.9752,90.62460328
3/7/17,Bonaire,Windsock,MWW,5,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,18,1,,0.0135,3.0439,89.38358035
3/7/17,Bonaire,Windsock,REB,4,strp,Striped Parrotfish,Scarus iserti,Scaridae,Herbivores,17,1,I,0.0147,3.0548,84.3514786
3/7/17,Bonaire,Windsock,REB,5,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,1,T,0.0335,2.7086,84.15422298
3/7/17,Bonaire,Windsock,REB,6,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,2,T,0.0335,2.7086,84.15422298
3/7/17,Bonaire,Windsock,MWW,1,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,1,,0.0335,2.7086,84.15422298
3/7/17,Bonaire,Windsock,MWW,4,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,1,t,0.0335,2.7086,84.15422298
3/7/17,Bonaire,Windsock,MWW,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,3,i,0.0335,2.7086,84.15422298
3/7/17,Bonaire,Windsock,MWW,7,prp,Princess Parrotfish,Scarus taeniopterus,Scaridae,Herbivores,18,1,i,0.0335,2.7086,84.15422298
3/7/17,Bonaire,Windsock,REB,1,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,16,1,I,0.025,2.9214,82.34858214
