Date,Time,Diver,Island,Site,Follow Number,Species Code,Species,Phase,Length.cm,Follow.sec,Min,Sec,Activity Code,Activity,Bites,Initiator,Competitor Code,Competitor Species,Competitor Size,Competitor Phase,Time.sec,Time Fraction,a,b,Weight.g
3/13/17,8:40,REB,Bonaire,Karpata,8,qup,Scarus vetula,t,29,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.03,372.3445659
3/13/17,8:40,REB,Bonaire,Karpata,9,qup,Scarus vetula,i,22,120,0,0,g,graze,7,2,dam,Pomacentridae,,,8,0.066666667,0.0138,3.03,161.2203313
3/13/17,8:40,REB,Bonaire,Karpata,9,qup,Scarus vetula,i,22,120,0,8,s,swim,,2,prp,Scarus taeniopterus,,t,47,0.391666667,0.0138,3.03,161.2203313
3/13/17,8:40,REB,Bonaire,Karpata,9,qup,Scarus vetula,i,22,120,0,55,g,graze,5,,,#N/A,,,7,0.058333333,0.0138,3.03,161.2203313
3/13/17,8:40,REB,Bonaire,Karpata,9,qup,Scarus vetula,i,22,120,1,2,s,swim,,,,#N/A,,,23,0.191666667,0.0138,3.03,161.2203313
3/13/17,8:40,REB,Bonaire,Karpata,9,qup,Scarus vetula,i,22,120,1,25,g,graze,6,,,#N/A,,,8,0.066666667,0.0138,3.03,161.2203313
3/13/17,8:40,REB,Bonaire,Karpata,9,qup,Scarus vetula,i,22,120,1,33,s,swim,,,,#N/A,,,5,0.041666667,0.0138,3.03,161.2203313
3/13/17,8:40,REB,Bonaire,Karpata,9,qup,Scarus vetula,i,22,120,1,38,g,graze,16,,,#N/A,,,12,0.1,0.0138,3.03,161.2203313
3/13/17,8:40,REB,Bonaire,Karpata,9,qup,Scarus vetula,i,22,120,1,50,s,swim,,,,#N/A,,,10,0.083333333,0.0138,3.03,161.2203313
3/13/17,8:40,REB,Bonaire,Karpata,9,qup,Scarus vetula,i,22,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.03,161.2203313
3/13/17,8:40,REB,Bonaire,Karpata,10,qup,Scarus vetula,i,29,120,0,0,g,graze,11,,,#N/A,,,16,0.133333333,0.0138,3.03,372.3445659
3/13/17,8:40,REB,Bonaire,Karpata,10,qup,Scarus vetula,i,29,120,0,16,s,swim,,,,#N/A,,,19,0.158333333,0.0138,3.03,372.3445659
3/13/17,8:40,REB,Bonaire,Karpata,10,qup,Scarus vetula,i,29,120,0,35,g,graze,9,1,prp,Scarus taeniopterus,21,t,13,0.108333333,0.0138,3.03,372.3445659
3/13/17,8:40,REB,Bonaire,Karpata,10,qup,Scarus vetula,i,29,120,0,48,s,swim,,,,#N/A,,,16,0.133333333,0.0138,3.03,372.3445659
3/13/17,8:40,REB,Bonaire,Karpata,10,qup,Scarus vetula,i,29,120,1,4,g,graze,6,,,#N/A,,,6,0.05,0.0138,3.03,372.3445659
3/13/17,8:40,REB,Bonaire,Karpata,10,qup,Scarus vetula,i,29,120,1,10,s,swim,,,,#N/A,,,20,0.166666667,0.0138,3.03,372.3445659
3/13/17,8:40,REB,Bonaire,Karpata,10,qup,Scarus vetula,i,29,120,1,30,g,graze,4,,,#N/A,,,3,0.025,0.0138,3.03,372.3445659
3/13/17,8:40,REB,Bonaire,Karpata,10,qup,Scarus vetula,i,29,120,1,33,s,swim,,,,#N/A,,,17,0.141666667,0.0138,3.03,372.3445659
3/13/17,8:40,REB,Bonaire,Karpata,10,qup,Scarus vetula,i,29,120,1,50,g,graze,9,2,strp,Scarus iseri,,,8,0.066666667,0.0138,3.03,372.3445659
3/13/17,8:40,REB,Bonaire,Karpata,10,qup,Scarus vetula,i,29,120,1,58,s,swim,,,,#N/A,,,2,0.016666667,0.0138,3.03,372.3445659
3/13/17,8:40,REB,Bonaire,Karpata,10,qup,Scarus vetula,i,29,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.03,372.3445659
3/13/17,8:40,REB,Bonaire,Karpata,11,qup,Scarus vetula,t,30,120,0,0,s,swim,,,,#N/A,,,26,0.216666667,0.0138,3.03,412.6259034
3/13/17,8:40,REB,Bonaire,Karpata,11,qup,Scarus vetula,t,30,120,0,26,g,graze,36,,,#N/A,,,39,0.325,0.0138,3.03,412.6259034
3/13/17,8:40,REB,Bonaire,Karpata,11,qup,Scarus vetula,t,30,120,1,5,s,swim,,,,#N/A,,,44,0.366666667,0.0138,3.03,412.6259034
3/13/17,8:40,REB,Bonaire,Karpata,11,qup,Scarus vetula,t,30,120,1,49,g,graze,8,,,#N/A,,,11,0.091666667,0.0138,3.03,412.6259034
3/13/17,8:40,REB,Bonaire,Karpata,11,qup,Scarus vetula,t,30,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.03,412.6259034
3/13/17,8:40,REB,Bonaire,Karpata,12,stop,Sparisoma viride,i,15,120,0,0,s,swim,,,,#N/A,,,7,0.058333333,0.0138,3.04,51.90348439
3/13/17,8:40,REB,Bonaire,Karpata,12,stop,Sparisoma viride,i,15,120,0,7,g,graze,7,2,dam,Pomacentridae,,,19,0.158333333,0.0138,3.04,51.90348439
3/13/17,8:40,REB,Bonaire,Karpata,12,stop,Sparisoma viride,i,15,120,0,26,s,swim,,,,#N/A,,,18,0.15,0.0138,3.04,51.90348439
3/13/17,8:40,REB,Bonaire,Karpata,12,stop,Sparisoma viride,i,15,120,0,44,g,graze,11,,,#N/A,,,31,0.258333333,0.0138,3.04,51.90348439
3/13/17,8:40,REB,Bonaire,Karpata,12,stop,Sparisoma viride,i,15,120,1,15,s,swim,,,,#N/A,,,8,0.066666667,0.0138,3.04,51.90348439
3/13/17,8:40,REB,Bonaire,Karpata,12,stop,Sparisoma viride,i,15,120,1,23,g,graze,4,,,#N/A,,,7,0.058333333,0.0138,3.04,51.90348439
3/13/17,8:40,REB,Bonaire,Karpata,12,stop,Sparisoma viride,i,15,120,1,30,s,swim,,,,#N/A,,,8,0.066666667,0.0138,3.04,51.90348439
3/13/17,8:40,REB,Bonaire,Karpata,12,stop,Sparisoma viride,i,15,120,1,38,g,graze,3,,,#N/A,,,4,0.033333333,0.0138,3.04,51.90348439
3/13/17,8:40,REB,Bonaire,Karpata,12,stop,Sparisoma viride,i,15,120,1,42,s,swim,,,,#N/A,,,17,0.141666667,0.0138,3.04,51.90348439
3/13/17,8:40,REB,Bonaire,Karpata,12,stop,Sparisoma viride,i,15,120,1,59,g,graze,1,,,#N/A,,,1,0.008333333,0.0138,3.04,51.90348439
3/13/17,8:40,REB,Bonaire,Karpata,12,stop,Sparisoma viride,i,15,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,51.90348439
3/13/17,8:40,REB,Bonaire,Karpata,13,qup,Scarus vetula,t,31,120,0,0,s,swim,,,,#N/A,,,13,0.108333333,0.0138,3.03,455.727272
3/13/17,8:40,REB,Bonaire,Karpata,13,qup,Scarus vetula,t,31,120,0,13,g,graze,8,,,#N/A,,,41,0.341666667,0.0138,3.03,455.727272
3/13/17,8:40,REB,Bonaire,Karpata,13,qup,Scarus vetula,t,31,120,0,54,s,swim,,,,#N/A,,,6,0.05,0.0138,3.03,455.727272
3/13/17,8:40,REB,Bonaire,Karpata,13,qup,Scarus vetula,t,31,120,1,0,g,graze,5,,,#N/A,,,13,0.108333333,0.0138,3.03,455.727272
3/13/17,8:40,REB,Bonaire,Karpata,13,qup,Scarus vetula,t,31,120,1,13,s,swim,,,,#N/A,,,6,0.05,0.0138,3.03,455.727272
3/13/17,8:40,REB,Bonaire,Karpata,13,qup,Scarus vetula,t,31,120,1,19,g,graze,3,,,#N/A,,,2,0.016666667,0.0138,3.03,455.727272
3/13/17,8:40,REB,Bonaire,Karpata,13,qup,Scarus vetula,t,31,120,1,21,s,swim,,,,#N/A,,,3,0.025,0.0138,3.03,455.727272
3/13/17,8:40,REB,Bonaire,Karpata,13,qup,Scarus vetula,t,31,120,1,24,g,graze,6,,,#N/A,,,6,0.05,0.0138,3.03,455.727272
3/13/17,8:40,REB,Bonaire,Karpata,13,qup,Scarus vetula,t,31,120,1,30,s,swim,,,,#N/A,,,10,0.083333333,0.0138,3.03,455.727272
3/13/17,8:40,REB,Bonaire,Karpata,13,qup,Scarus vetula,t,31,120,1,40,g,graze,8,,,#N/A,,,10,0.083333333,0.0138,3.03,455.727272
3/13/17,8:40,REB,Bonaire,Karpata,13,qup,Scarus vetula,t,31,120,1,50,s,swim,,,,#N/A,,,5,0.041666667,0.0138,3.03,455.727272
3/13/17,8:40,REB,Bonaire,Karpata,13,qup,Scarus vetula,t,31,120,1,55,g,graze,5,,,#N/A,,,5,0.041666667,0.0138,3.03,455.727272
3/13/17,8:40,REB,Bonaire,Karpata,13,qup,Scarus vetula,t,31,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.03,455.727272
3/13/17,8:40,REB,Bonaire,Karpata,14,stop,Sparisoma viride,i,24,120,0,0,g,graze,10,,,#N/A,,,57,0.475,0.0138,3.04,216.6313276
3/13/17,8:40,REB,Bonaire,Karpata,14,stop,Sparisoma viride,i,24,120,0,57,s,swim,,,,#N/A,,,18,0.15,0.0138,3.04,216.6313276
3/13/17,8:40,REB,Bonaire,Karpata,14,stop,Sparisoma viride,i,24,120,1,15,g,graze,10,,,#N/A,,,43,0.358333333,0.0138,3.04,216.6313276
3/13/17,8:40,REB,Bonaire,Karpata,14,stop,Sparisoma viride,i,24,120,1,58,s,swim,,,,#N/A,,,2,0.016666667,0.0138,3.04,216.6313276
3/13/17,8:40,REB,Bonaire,Karpata,14,stop,Sparisoma viride,i,24,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,216.6313276
3/13/17,8:40,REB,Bonaire,Karpata,15,qup,Scarus vetula,i,26,120,0,0,g,graze,50,,,#N/A,,,60,0.5,0.0138,3.03,267.4535278
3/13/17,8:40,REB,Bonaire,Karpata,15,qup,Scarus vetula,i,26,120,1,,s,swim,,,,#N/A,,,13,0.108333333,0.0138,3.03,267.4535278
3/13/17,8:40,REB,Bonaire,Karpata,15,qup,Scarus vetula,i,26,120,1,13,g,graze,18,,,#N/A,,,22,0.183333333,0.0138,3.03,267.4535278
3/13/17,8:40,REB,Bonaire,Karpata,15,qup,Scarus vetula,i,26,120,1,35,s,swim,,,,#N/A,,,25,0.208333333,0.0138,3.03,267.4535278
3/13/17,8:40,REB,Bonaire,Karpata,15,qup,Scarus vetula,i,26,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.03,267.4535278
3/13/17,8:40,REB,Bonaire,Karpata,38,qup,Scarus vetula,i,23,120,0,0,s,swim,,,,#N/A,,,4,0.033333333,0.0138,3.03,184.4651926
3/13/17,8:40,REB,Bonaire,Karpata,38,qup,Scarus vetula,i,23,120,0,4,g,graze,9,,,#N/A,,,3,0.025,0.0138,3.03,184.4651926
3/13/17,8:40,REB,Bonaire,Karpata,38,qup,Scarus vetula,i,23,120,0,7,s,swim,,,,#N/A,,,29,0.241666667,0.0138,3.03,184.4651926
3/13/17,8:40,REB,Bonaire,Karpata,38,qup,Scarus vetula,i,23,120,0,36,g,graze,15,,,#N/A,,,19,0.158333333,0.0138,3.03,184.4651926
3/13/17,8:40,REB,Bonaire,Karpata,38,qup,Scarus vetula,i,23,120,0,55,s,swim,,,,#N/A,,,7,0.058333333,0.0138,3.03,184.4651926
3/13/17,8:40,REB,Bonaire,Karpata,38,qup,Scarus vetula,i,23,120,1,2,g,graze,10,2,stop,Sparisoma viride,23,i,11,0.091666667,0.0138,3.03,184.4651926
3/13/17,8:40,REB,Bonaire,Karpata,38,qup,Scarus vetula,i,23,120,1,13,s,swim,,2,qup,Scarus vetula,40,t,0,0,0.0138,3.03,184.4651926
3/13/17,8:40,REB,Bonaire,Karpata,38,qup,Scarus vetula,i,23,120,1,13,s,swim,,,,#N/A,,,27,0.225,0.0138,3.03,184.4651926
3/13/17,8:40,REB,Bonaire,Karpata,38,qup,Scarus vetula,i,23,120,1,40,g,graze,18,,,#N/A,,,20,0.166666667,0.0138,3.03,184.4651926
3/13/17,8:40,REB,Bonaire,Karpata,38,qup,Scarus vetula,i,23,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.03,184.4651926
3/13/17,8:40,REB,Bonaire,Karpata,16,qup,Scarus vetula,t,31,120,0,0,s,swim,,,,#N/A,,,67,0.558333333,0.0138,3.03,455.727272
3/13/17,8:40,REB,Bonaire,Karpata,16,qup,Scarus vetula,t,31,120,1,7,g,graze,4,,,#N/A,,,2,0.016666667,0.0138,3.03,455.727272
3/13/17,8:40,REB,Bonaire,Karpata,16,qup,Scarus vetula,t,31,120,1,9,s,swim,,,,#N/A,,,9,0.075,0.0138,3.03,455.727272
3/13/17,8:40,REB,Bonaire,Karpata,16,qup,Scarus vetula,t,31,120,1,18,g,graze,2,2,qup,Scarus vetula,36,t,2,0.016666667,0.0138,3.03,455.727272
3/13/17,8:40,REB,Bonaire,Karpata,16,qup,Scarus vetula,t,31,120,1,20,s,swim,,,,#N/A,,,32,0.266666667,0.0138,3.03,455.727272
3/13/17,8:40,REB,Bonaire,Karpata,16,qup,Scarus vetula,t,31,120,1,52,g,graze,4,2,dam,Pomacentridae,,,4,0.033333333,0.0138,3.03,455.727272
3/13/17,8:40,REB,Bonaire,Karpata,16,qup,Scarus vetula,t,31,120,1,56,s,swim,,,,#N/A,,,4,0.033333333,0.0138,3.03,455.727272
3/13/17,8:40,REB,Bonaire,Karpata,16,qup,Scarus vetula,t,31,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.03,455.727272
3/13/17,8:40,REB,Bonaire,Karpata,17,qup,Scarus vetula,i,22,120,0,0,g,graze,31,,,#N/A,,,27,0.225,0.0138,3.03,161.2203313
3/13/17,8:40,REB,Bonaire,Karpata,17,qup,Scarus vetula,i,22,120,0,27,s,swim,,,,#N/A,,,9,0.075,0.0138,3.03,161.2203313
3/13/17,8:40,REB,Bonaire,Karpata,17,qup,Scarus vetula,i,22,120,0,36,g,graze,2,2,dam,Pomacentridae,,,2,0.016666667,0.0138,3.03,161.2203313
3/13/17,8:40,REB,Bonaire,Karpata,17,qup,Scarus vetula,i,22,120,0,38,s,swim,,,,#N/A,,,8,0.066666667,0.0138,3.03,161.2203313
3/13/17,8:40,REB,Bonaire,Karpata,17,qup,Scarus vetula,i,22,120,0,46,g,graze,5,,,#N/A,,,8,0.066666667,0.0138,3.03,161.2203313
3/13/17,8:40,REB,Bonaire,Karpata,17,qup,Scarus vetula,i,22,120,0,54,s,swim,,,,#N/A,,,14,0.116666667,0.0138,3.03,161.2203313
3/13/17,8:40,REB,Bonaire,Karpata,17,qup,Scarus vetula,i,22,120,1,8,g,graze,7,2,qup,Scarus vetula,,t,12,0.1,0.0138,3.03,161.2203313
3/13/17,8:40,REB,Bonaire,Karpata,17,qup,Scarus vetula,i,22,120,1,20,s,swim,,,,#N/A,,,19,0.158333333,0.0138,3.03,161.2203313
3/13/17,8:40,REB,Bonaire,Karpata,17,qup,Scarus vetula,i,22,120,1,39,g,graze,2,,,#N/A,,,2,0.016666667,0.0138,3.03,161.2203313
3/13/17,8:40,REB,Bonaire,Karpata,17,qup,Scarus vetula,i,22,120,1,41,s,swim,,,,#N/A,,,7,0.058333333,0.0138,3.03,161.2203313
3/13/17,8:40,REB,Bonaire,Karpata,17,qup,Scarus vetula,i,22,120,1,48,g,graze,11,,,#N/A,,,12,0.1,0.0138,3.03,161.2203313
3/13/17,8:40,REB,Bonaire,Karpata,17,qup,Scarus vetula,i,22,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.03,161.2203313
3/13/17,8:40,REB,Bonaire,Karpata,18,qup,Scarus vetula,i,26,120,0,0,g,graze,34,,,#N/A,,,32,0.266666667,0.0138,3.03,267.4535278
3/13/17,8:40,REB,Bonaire,Karpata,18,qup,Scarus vetula,i,26,120,0,32,s,swim,,,,#N/A,,,8,0.066666667,0.0138,3.03,267.4535278
3/13/17,8:40,REB,Bonaire,Karpata,18,qup,Scarus vetula,i,26,120,0,40,g,graze,1,,,#N/A,,,5,0.041666667,0.0138,3.03,267.4535278
3/13/17,8:40,REB,Bonaire,Karpata,18,qup,Scarus vetula,i,26,120,0,45,s,swim,,,,#N/A,,,11,0.091666667,0.0138,3.03,267.4535278
3/13/17,8:40,REB,Bonaire,Karpata,18,qup,Scarus vetula,i,26,120,0,56,g,graze,4,2,qup,Scarus vetula,29,t,9,0.075,0.0138,3.03,267.4535278
3/13/17,8:40,REB,Bonaire,Karpata,18,qup,Scarus vetula,i,26,120,1,5,s,swim,,,,#N/A,,,22,0.183333333,0.0138,3.03,267.4535278
3/13/17,8:40,REB,Bonaire,Karpata,18,qup,Scarus vetula,i,26,120,1,27,g,graze,25,,,#N/A,,,28,0.233333333,0.0138,3.03,267.4535278
3/13/17,8:40,REB,Bonaire,Karpata,18,qup,Scarus vetula,i,26,120,1,55,s,swim,,,,#N/A,,,5,0.041666667,0.0138,3.03,267.4535278
3/13/17,8:40,REB,Bonaire,Karpata,18,qup,Scarus vetula,i,26,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.03,267.4535278
3/13/17,8:40,REB,Bonaire,Karpata,19,stop,Sparisoma viride,i,28,120,0,0,g,graze,4,,,#N/A,,,13,0.108333333,0.0138,3.04,346.1302067
3/13/17,11:40,REB,Bonaire,Karpata,19,stop,Sparisoma viride,i,28,120,0,13,s,swim,,,,#N/A,,,5,0.041666667,0.0138,3.04,346.1302067
3/13/17,11:40,REB,Bonaire,Karpata,19,stop,Sparisoma viride,i,28,120,0,18,g,graze,10,,,#N/A,,,28,0.233333333,0.0138,3.04,346.1302067
3/13/17,11:40,REB,Bonaire,Karpata,19,stop,Sparisoma viride,i,28,120,0,46,s,swim,,,,#N/A,,,8,0.066666667,0.0138,3.04,346.1302067
3/13/17,11:40,REB,Bonaire,Karpata,19,stop,Sparisoma viride,i,28,120,0,54,g,graze,3,,,#N/A,,,8,0.066666667,0.0138,3.04,346.1302067
3/13/17,11:40,REB,Bonaire,Karpata,19,stop,Sparisoma viride,i,28,120,1,2,s,swim,,,,#N/A,,,17,0.141666667,0.0138,3.04,346.1302067
3/13/17,11:40,REB,Bonaire,Karpata,19,stop,Sparisoma viride,i,28,120,1,19,g,graze,4,,,#N/A,,,10,0.083333333,0.0138,3.04,346.1302067
3/13/17,11:40,REB,Bonaire,Karpata,19,stop,Sparisoma viride,i,28,120,1,29,s,swim,,,,#N/A,,,7,0.058333333,0.0138,3.04,346.1302067
3/13/17,11:40,REB,Bonaire,Karpata,19,stop,Sparisoma viride,i,28,120,1,36,g,graze,6,,,#N/A,,,24,0.2,0.0138,3.04,346.1302067
3/13/17,11:40,REB,Bonaire,Karpata,19,stop,Sparisoma viride,i,28,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,346.1302067
3/13/17,11:40,REB,Bonaire,Karpata,20,stop,Sparisoma viride,t,31,120,0,0,m,mate,,1,stop,Sparisoma viride,24,i,60,0.5,0.0138,3.04,471.6486934
3/13/17,11:40,REB,Bonaire,Karpata,20,stop,Sparisoma viride,t,31,120,1,0,g,graze,4,2,dam,Pomacentridae,,,9,0.075,0.0138,3.04,471.6486934
3/13/17,11:40,REB,Bonaire,Karpata,20,stop,Sparisoma viride,t,31,120,1,9,s,swim,,,,#N/A,,,24,0.2,0.0138,3.04,471.6486934
3/13/17,11:40,REB,Bonaire,Karpata,20,stop,Sparisoma viride,t,31,120,1,33,g,graze,6,,,#N/A,,,11,0.091666667,0.0138,3.04,471.6486934
3/13/17,11:40,REB,Bonaire,Karpata,20,stop,Sparisoma viride,t,31,120,1,44,s,swim,,,,#N/A,,,16,0.133333333,0.0138,3.04,471.6486934
3/13/17,11:40,REB,Bonaire,Karpata,20,stop,Sparisoma viride,t,31,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,471.6486934
3/13/17,11:40,REB,Bonaire,Karpata,21,qup,Scarus vetula,i,19,120,0,0,s,swim,,,,#N/A,,,1,0.008333333,0.0138,3.03,103.3957046
3/13/17,11:40,REB,Bonaire,Karpata,21,qup,Scarus vetula,i,19,120,0,1,g,graze,23,2,qup,Scarus vetula,23,t,16,0.133333333,0.0138,3.03,103.3957046
3/13/17,11:40,REB,Bonaire,Karpata,21,qup,Scarus vetula,i,19,120,0,17,s,swim,,,,#N/A,,,36,0.3,0.0138,3.03,103.3957046
3/13/17,11:40,REB,Bonaire,Karpata,21,qup,Scarus vetula,i,19,120,0,53,g,graze,23,2,qup,Scarus vetula,,i,29,0.241666667,0.0138,3.03,103.3957046
3/13/17,11:40,REB,Bonaire,Karpata,21,qup,Scarus vetula,i,19,120,1,22,s,swim,,,,#N/A,,,21,0.175,0.0138,3.03,103.3957046
3/13/17,11:40,REB,Bonaire,Karpata,21,qup,Scarus vetula,i,19,120,1,43,g,graze,17,2,dam,Pomacentridae,,,17,0.141666667,0.0138,3.03,103.3957046
3/13/17,11:40,REB,Bonaire,Karpata,21,qup,Scarus vetula,i,19,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.03,103.3957046
3/13/17,11:40,REB,Bonaire,Karpata,22,qup,Scarus vetula,t,38,120,0,0,g,graze,4,,,#N/A,,,7,0.058333333,0.0138,3.03,844.5461455
3/13/17,11:40,REB,Bonaire,Karpata,22,qup,Scarus vetula,t,38,120,0,7,s,swim,,,,#N/A,,,13,0.108333333,0.0138,3.03,844.5461455
3/13/17,11:40,REB,Bonaire,Karpata,22,qup,Scarus vetula,t,38,120,0,20,g,graze,22,,,#N/A,,,29,0.241666667,0.0138,3.03,844.5461455
3/13/17,11:40,REB,Bonaire,Karpata,22,qup,Scarus vetula,t,38,120,0,49,s,swim,,,,#N/A,,,37,0.308333333,0.0138,3.03,844.5461455
3/13/17,11:40,REB,Bonaire,Karpata,22,qup,Scarus vetula,t,38,120,1,26,g,graze,27,,,#N/A,,,30,0.25,0.0138,3.03,844.5461455
3/13/17,11:40,REB,Bonaire,Karpata,22,qup,Scarus vetula,t,38,120,1,56,s,swim,,1,qup,Scarus vetula,,i,4,0.033333333,0.0138,3.03,844.5461455
3/13/17,11:40,REB,Bonaire,Karpata,22,qup,Scarus vetula,t,38,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.03,844.5461455
3/13/17,11:40,REB,Bonaire,Karpata,23,stop,Sparisoma viride,i,29,120,0,0,g,graze,13,2,dam,Pomacentridae,,,13,0.108333333,0.0138,3.04,385.0959933
3/13/17,11:40,REB,Bonaire,Karpata,23,stop,Sparisoma viride,i,29,120,0,13,s,swim,,,,#N/A,,,12,0.1,0.0138,3.04,385.0959933
3/13/17,11:40,REB,Bonaire,Karpata,23,stop,Sparisoma viride,i,29,120,0,25,g,graze,11,,,#N/A,,,43,0.358333333,0.0138,3.04,385.0959933
3/13/17,11:40,REB,Bonaire,Karpata,23,stop,Sparisoma viride,i,29,120,1,8,s,swim,,,,#N/A,,,14,0.116666667,0.0138,3.04,385.0959933
3/13/17,11:40,REB,Bonaire,Karpata,23,stop,Sparisoma viride,i,29,120,1,22,c,cleaned,,,,#N/A,,,17,0.141666667,0.0138,3.04,385.0959933
3/13/17,11:40,REB,Bonaire,Karpata,23,stop,Sparisoma viride,i,29,120,1,39,s,swim,,2,dam,Pomacentridae,,,21,0.175,0.0138,3.04,385.0959933
3/13/17,11:40,REB,Bonaire,Karpata,23,stop,Sparisoma viride,i,29,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,385.0959933
3/13/17,11:40,REB,Bonaire,Karpata,24,stop,Sparisoma viride,i,33,120,0,0,s,swim,,,,#N/A,,,30,0.25,0.0138,3.04,570.3762895
3/13/17,11:40,REB,Bonaire,Karpata,24,stop,Sparisoma viride,i,33,120,0,30,g,graze,7,,,#N/A,,,23,0.191666667,0.0138,3.04,570.3762895
3/13/17,11:40,REB,Bonaire,Karpata,24,stop,Sparisoma viride,i,33,120,0,53,s,swim,,,,#N/A,,,48,0.4,0.0138,3.04,570.3762895
3/13/17,11:40,REB,Bonaire,Karpata,24,stop,Sparisoma viride,i,33,120,1,41,g,graze,3,,,#N/A,,,7,0.058333333,0.0138,3.04,570.3762895
3/13/17,11:40,REB,Bonaire,Karpata,24,stop,Sparisoma viride,i,33,120,1,48,s,swim,,,,#N/A,,,12,0.1,0.0138,3.04,570.3762895
3/13/17,11:40,REB,Bonaire,Karpata,24,stop,Sparisoma viride,i,33,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,570.3762895
3/13/17,11:40,REB,Bonaire,Karpata,25,stop,Sparisoma viride,i,21,120,0,0,g,graze,5,2,dam,Pomacentridae,,,18,0.15,0.0138,3.04,144.3529762
3/13/17,11:40,REB,Bonaire,Karpata,25,stop,Sparisoma viride,i,21,120,0,18,s,swim,,,,#N/A,,,10,0.083333333,0.0138,3.04,144.3529762
3/13/17,11:40,REB,Bonaire,Karpata,25,stop,Sparisoma viride,i,21,120,0,28,g,graze,8,2,dam,Pomacentridae,,,22,0.183333333,0.0138,3.04,144.3529762
3/13/17,11:40,REB,Bonaire,Karpata,25,stop,Sparisoma viride,i,21,120,0,50,s,swim,,2,stop,Sparisoma viride,,i,22,0.183333333,0.0138,3.04,144.3529762
3/13/17,11:40,REB,Bonaire,Karpata,25,stop,Sparisoma viride,i,21,120,1,12,g,graze,7,,,#N/A,,,22,0.183333333,0.0138,3.04,144.3529762
3/13/17,11:40,REB,Bonaire,Karpata,25,stop,Sparisoma viride,i,21,120,1,34,s,swim,,,,#N/A,,,20,0.166666667,0.0138,3.04,144.3529762
3/13/17,11:40,REB,Bonaire,Karpata,25,stop,Sparisoma viride,i,21,120,1,54,g,graze,6,,,#N/A,,,6,0.05,0.0138,3.04,144.3529762
3/13/17,11:40,REB,Bonaire,Karpata,25,stop,Sparisoma viride,i,21,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,144.3529762
3/13/17,11:40,REB,Bonaire,Karpata,26,stop,Sparisoma viride,i,15,120,0,0,g,graze,8,2,dam,Pomacentridae,,,35,0.291666667,0.0138,3.04,51.90348439
3/13/17,11:40,REB,Bonaire,Karpata,26,stop,Sparisoma viride,i,15,120,0,35,s,swim,,,,#N/A,,,12,0.1,0.0138,3.04,51.90348439
3/13/17,11:40,REB,Bonaire,Karpata,26,stop,Sparisoma viride,i,15,120,0,47,g,graze,4,2,sgm,Abudefduf saxatilis,,,7,0.058333333,0.0138,3.04,51.90348439
3/13/17,11:40,REB,Bonaire,Karpata,26,stop,Sparisoma viride,i,15,120,0,54,s,swim,,,,#N/A,,,9,0.075,0.0138,3.04,51.90348439
3/13/17,11:40,REB,Bonaire,Karpata,26,stop,Sparisoma viride,i,15,120,1,3,g,graze,4,2,dam,Pomacentridae,,,16,0.133333333,0.0138,3.04,51.90348439
3/13/17,11:40,REB,Bonaire,Karpata,26,stop,Sparisoma viride,i,15,120,1,19,s,swim,,,,#N/A,,,5,0.041666667,0.0138,3.04,51.90348439
3/13/17,11:40,REB,Bonaire,Karpata,26,stop,Sparisoma viride,i,15,120,1,24,g,graze,1,2,sgm,Abudefduf saxatilis,,,1,0.008333333,0.0138,3.04,51.90348439
3/13/17,11:40,REB,Bonaire,Karpata,26,stop,Sparisoma viride,i,15,120,1,25,s,swim,,,,#N/A,,,26,0.216666667,0.0138,3.04,51.90348439
3/13/17,11:40,REB,Bonaire,Karpata,26,stop,Sparisoma viride,i,15,120,1,51,g,graze,3,,,#N/A,,,9,0.075,0.0138,3.04,51.90348439
3/13/17,11:40,REB,Bonaire,Karpata,26,stop,Sparisoma viride,i,15,120,2,0,e,end,,,,#N/A,,,-120,-1,0.0138,3.04,51.90348439
3/13/17,11:40,REB,Bonaire,Karpata,27,qup,Scarus vetula,t,36,120,0,0,s,swim,,,,#N/A,,,6,0.05,0.0138,3.03,716.9282004
