Date,Site,Surveyor,Transect,Meter,Point,Raw Code,Code,Category,Height,Notes
8/12/17,Pallaster East,JGM,4,7,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,7,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,7,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,7,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,7,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,7,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,7,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,7,8,PEY,PEY,peysonelid,,
8/12/17,Pallaster East,JGM,4,7,9,TAS,TA,turf algae,,
8/12/17,Pallaster East,JGM,4,7,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,8,1,MA,MA,macroalgae,34,
8/12/17,Pallaster East,JGM,4,8,2,TAS,TA,turf algae,,
8/12/17,Pallaster East,JGM,4,8,3,MA,MA,macroalgae,25,
8/12/17,Pallaster East,JGM,4,8,4,MA,MA,macroalgae,14,
8/12/17,Pallaster East,JGM,4,8,5,AINV,AINV,aggressive invert,,GORGONIAN
8/12/17,Pallaster East,JGM,4,8,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,8,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,8,8,MA,MA,macroalgae,57,
8/12/17,Pallaster East,JGM,4,8,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,8,10,LC,LC,coral,,
8/12/17,Pallaster East,JGM,4,9,1,AINV,AINV,aggressive invert,,GORGONIAN
8/12/17,Pallaster East,JGM,4,9,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,9,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,9,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,9,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,9,6,MA,MA,macroalgae,3,
8/12/17,Pallaster East,JGM,4,9,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,9,8,MA,MA,macroalgae,34,
8/12/17,Pallaster East,JGM,4,9,9,MA,MA,macroalgae,27,
8/12/17,Pallaster East,JGM,4,9,10,MA,MA,macroalgae,31,
8/12/17,Pallaster East,JGM,4,10,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,10,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,10,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,10,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,10,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,10,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,10,7,MA,MA,macroalgae,26,
8/12/17,Pallaster East,JGM,4,10,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,4,10,9,MA,MA,macroalgae,3,
8/12/17,Pallaster East,JGM,4,10,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,1,1,MA,MA,macroalgae,26,
8/12/17,Pallaster East,JGM,5,1,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,1,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,1,4,MA,MA,macroalgae,3,
8/12/17,Pallaster East,JGM,5,1,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,1,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,1,7,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster East,JGM,5,1,8,MA,MA,macroalgae,5,
8/12/17,Pallaster East,JGM,5,1,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,1,10,TAS,TA,turf algae,,
8/12/17,Pallaster East,JGM,5,2,1,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster East,JGM,5,2,2,MA,MA,macroalgae,5,
8/12/17,Pallaster East,JGM,5,2,3,MA,MA,macroalgae,52,
8/12/17,Pallaster East,JGM,5,2,4,TAS,TA,turf algae,3,
8/12/17,Pallaster East,JGM,5,2,5,MA,MA,macroalgae,24,
8/12/17,Pallaster East,JGM,5,2,6,TAS,TA,turf algae,,
8/12/17,Pallaster East,JGM,5,2,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,2,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,2,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,2,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,3,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,3,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,3,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,3,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,3,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,3,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,3,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,3,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,3,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,3,10,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster East,JGM,5,4,1,LC,LC,coral,,
8/12/17,Pallaster East,JGM,5,4,2,TAS,TA,turf algae,,
8/12/17,Pallaster East,JGM,5,4,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,4,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,4,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,4,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,4,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,4,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,4,9,TAS,TA,turf algae,,
8/12/17,Pallaster East,JGM,5,4,10,TAS,TA,turf algae,,
8/12/17,Pallaster East,JGM,5,5,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,5,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,5,3,TAS,TA,turf algae,,
8/12/17,Pallaster East,JGM,5,5,4,TAS,TA,turf algae,,
8/12/17,Pallaster East,JGM,5,5,5,TAS,TA,turf algae,,
8/12/17,Pallaster East,JGM,5,5,6,TAS,TA,turf algae,,
8/12/17,Pallaster East,JGM,5,5,7,TAS,TA,turf algae,,
8/12/17,Pallaster East,JGM,5,5,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,5,9,TAS,TA,turf algae,,
8/12/17,Pallaster East,JGM,5,5,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,6,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,6,2,MA,MA,macroalgae,3,
8/12/17,Pallaster East,JGM,5,6,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,6,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,6,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,6,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,6,7,TAS,TA,turf algae,,
8/12/17,Pallaster East,JGM,5,6,8,TAS,TA,turf algae,,
8/12/17,Pallaster East,JGM,5,6,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,6,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,7,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,7,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,7,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,7,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,7,5,CCA,CCA,CCA,,
8/12/17,Pallaster East,JGM,5,7,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,7,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,7,8,MA,MA,macroalgae,32,
8/12/17,Pallaster East,JGM,5,7,9,MA,MA,macroalgae,35,
8/12/17,Pallaster East,JGM,5,7,10,MA,MA,macroalgae,37,
8/12/17,Pallaster East,JGM,5,8,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,8,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,8,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,8,4,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster East,JGM,5,8,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,8,6,TAS,TA,turf algae,,
8/12/17,Pallaster East,JGM,5,8,7,TAS,TA,turf algae,,
8/12/17,Pallaster East,JGM,5,8,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,8,9,MA,MA,macroalgae,3,
8/12/17,Pallaster East,JGM,5,8,10,TAS,TA,turf algae,,
8/12/17,Pallaster East,JGM,5,9,1,MA,MA,macroalgae,5,
8/12/17,Pallaster East,JGM,5,9,2,MA,MA,macroalgae,7,
8/12/17,Pallaster East,JGM,5,9,3,MA,MA,macroalgae,38,
8/12/17,Pallaster East,JGM,5,9,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,9,5,MA,MA,macroalgae,5,
8/12/17,Pallaster East,JGM,5,9,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,9,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,9,8,MA,MA,macroalgae,26,
8/12/17,Pallaster East,JGM,5,9,9,TAS,TA,turf algae,,
8/12/17,Pallaster East,JGM,5,9,10,LC,LC,coral,,
8/12/17,Pallaster East,JGM,5,10,1,MA,MA,macroalgae,31,
8/12/17,Pallaster East,JGM,5,10,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,10,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,10,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,10,5,TA,TA,turf algae,8,
8/12/17,Pallaster East,JGM,5,10,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster East,JGM,5,10,7,MA,MA,macroalgae,28,
8/12/17,Pallaster East,JGM,5,10,8,MA,MA,macroalgae,31,
8/12/17,Pallaster East,JGM,5,10,9,MA,MA,macroalgae,21,
8/12/17,Pallaster East,JGM,5,10,10,MA,MA,macroalgae,18,
8/12/17,Pallaster Mid,JGM,1,1,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,1,2,MA,MA,macroalgae,2,
8/12/17,Pallaster Mid,JGM,1,1,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,1,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,1,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,1,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,1,7,MA,MA,macroalgae,30,
8/12/17,Pallaster Mid,JGM,1,1,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,1,9,MA,MA,macroalgae,5,
8/12/17,Pallaster Mid,JGM,1,1,10,MA,MA,macroalgae,24,
8/12/17,Pallaster Mid,JGM,1,2,1,TA,TA,turf algae,1,
8/12/17,Pallaster Mid,JGM,1,2,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,2,3,LC,LC,coral,,
8/12/17,Pallaster Mid,JGM,1,2,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,2,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,2,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,2,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,2,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,2,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,2,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,3,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,3,2,LC,LC,coral,,
8/12/17,Pallaster Mid,JGM,1,3,3,LC,LC,coral,,
8/12/17,Pallaster Mid,JGM,1,3,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,3,5,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster Mid,JGM,1,3,6,SAND,sand,sand,,
8/12/17,Pallaster Mid,JGM,1,3,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,3,8,TA,TA,turf algae,2,
8/12/17,Pallaster Mid,JGM,1,3,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,3,10,TA,TA,turf algae,1,
8/12/17,Pallaster Mid,JGM,1,4,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,4,2,TA,TA,turf algae,1,
8/12/17,Pallaster Mid,JGM,1,4,3,TA,TA,turf algae,2,
8/12/17,Pallaster Mid,JGM,1,4,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,4,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,4,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,4,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,4,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,4,9,TA,TA,turf algae,2,
8/12/17,Pallaster Mid,JGM,1,4,10,TA,TA,turf algae,2,
8/12/17,Pallaster Mid,JGM,1,5,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,5,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,5,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,5,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,5,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,5,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,5,7,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster Mid,JGM,1,5,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,5,9,MA,MA,macroalgae,18,
8/12/17,Pallaster Mid,JGM,1,5,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,6,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,6,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,6,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,6,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,6,5,LC,LC,coral,,
8/12/17,Pallaster Mid,JGM,1,6,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,6,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,6,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,6,9,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster Mid,JGM,1,6,10,TA,TA,turf algae,3,
8/12/17,Pallaster Mid,JGM,1,7,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,7,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,7,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,7,4,MA,MA,macroalgae,3,
8/12/17,Pallaster Mid,JGM,1,7,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,7,6,MA,MA,macroalgae,17,
8/12/17,Pallaster Mid,JGM,1,7,7,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster Mid,JGM,1,7,8,TA,TA,turf algae,4,
8/12/17,Pallaster Mid,JGM,1,7,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,7,10,MA,MA,macroalgae,33,
8/12/17,Pallaster Mid,JGM,1,8,1,TA,TA,turf algae,2,
8/12/17,Pallaster Mid,JGM,1,8,2,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster Mid,JGM,1,8,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,8,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,8,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,8,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,8,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,8,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,8,9,TA,TA,turf algae,2,
8/12/17,Pallaster Mid,JGM,1,8,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,9,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,9,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,9,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,9,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,9,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,9,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,9,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,9,8,LC,LC,coral,,
8/12/17,Pallaster Mid,JGM,1,9,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,9,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,10,1,MA,MA,macroalgae,35,
8/12/17,Pallaster Mid,JGM,1,10,2,MA,MA,macroalgae,28,
8/12/17,Pallaster Mid,JGM,1,10,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,10,4,TAS,TA,turf algae,,
8/12/17,Pallaster Mid,JGM,1,10,5,TA,TA,turf algae,8,
8/12/17,Pallaster Mid,JGM,1,10,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,1,10,7,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster Mid,JGM,1,10,8,MA,MA,macroalgae,4,
8/12/17,Pallaster Mid,JGM,1,10,9,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster Mid,JGM,1,10,10,TAS,TA,turf algae,,
8/12/17,Pallaster Mid,JGM,2,1,1,TAS,TA,turf algae,,
8/12/17,Pallaster Mid,JGM,2,1,2,FC,LC,coral,,
8/12/17,Pallaster Mid,JGM,2,1,3,TAS,TA,turf algae,,
8/12/17,Pallaster Mid,JGM,2,1,4,TAS,TA,turf algae,,
8/12/17,Pallaster Mid,JGM,2,1,5,TAS,TA,turf algae,,
8/12/17,Pallaster Mid,JGM,2,1,6,LC,LC,coral,,
8/12/17,Pallaster Mid,JGM,2,1,7,LC,LC,coral,,
8/12/17,Pallaster Mid,JGM,2,1,8,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster Mid,JGM,2,1,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,1,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,2,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,2,2,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster Mid,JGM,2,2,3,MA,MA,macroalgae,17,
8/12/17,Pallaster Mid,JGM,2,2,4,TAS,TA,turf algae,,
8/12/17,Pallaster Mid,JGM,2,2,5,TAS,TA,turf algae,,
8/12/17,Pallaster Mid,JGM,2,2,6,TAS,TA,turf algae,,
8/12/17,Pallaster Mid,JGM,2,2,7,OINV,OINV,non-aggressive invert,,SOFT CORAL-FAN
8/12/17,Pallaster Mid,JGM,2,2,8,MA,MA,macroalgae,18,
8/12/17,Pallaster Mid,JGM,2,2,9,LC,LC,coral,,
8/12/17,Pallaster Mid,JGM,2,2,10,MA,MA,macroalgae,20,
8/12/17,Pallaster Mid,JGM,2,3,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,3,2,TA,TA,turf algae,2,
8/12/17,Pallaster Mid,JGM,2,3,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,3,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,3,5,MA,MA,macroalgae,3,
8/12/17,Pallaster Mid,JGM,2,3,6,TA,TA,turf algae,2,
8/12/17,Pallaster Mid,JGM,2,3,7,LC,LC,coral,,
8/12/17,Pallaster Mid,JGM,2,3,8,MA,MA,macroalgae,18,
8/12/17,Pallaster Mid,JGM,2,3,9,LC,LC,coral,,
8/12/17,Pallaster Mid,JGM,2,3,10,MA,MA,macroalgae,20,
8/12/17,Pallaster Mid,JGM,2,4,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,4,2,MA,MA,macroalgae,12,
8/12/17,Pallaster Mid,JGM,2,4,3,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster Mid,JGM,2,4,4,MA,MA,macroalgae,14,
8/12/17,Pallaster Mid,JGM,2,4,5,MA,MA,macroalgae,16,
8/12/17,Pallaster Mid,JGM,2,4,6,TAS,TA,turf algae,,
8/12/17,Pallaster Mid,JGM,2,4,7,CCA,CCA,CCA,,
8/12/17,Pallaster Mid,JGM,2,4,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,4,9,MA,MA,macroalgae,23,
8/12/17,Pallaster Mid,JGM,2,4,10,MA,MA,macroalgae,35,
8/12/17,Pallaster Mid,JGM,2,5,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,5,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,5,3,MA,MA,macroalgae,4,
8/12/17,Pallaster Mid,JGM,2,5,4,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,5,5,MA,MA,macroalgae,5,
8/12/17,Pallaster Mid,JGM,2,5,6,MA,MA,macroalgae,5,
8/12/17,Pallaster Mid,JGM,2,5,7,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,5,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,5,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,5,10,AINV,AINV,aggressive invert,,SPONGE
8/12/17,Pallaster Mid,JGM,2,6,1,MA,MA,macroalgae,35,
8/12/17,Pallaster Mid,JGM,2,6,2,AINV,AINV,aggressive invert,,GORGONIAN
8/12/17,Pallaster Mid,JGM,2,6,3,AINV,AINV,aggressive invert,,GORGONIAN
8/12/17,Pallaster Mid,JGM,2,6,4,MA,MA,macroalgae,27,
8/12/17,Pallaster Mid,JGM,2,6,5,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,6,6,MA,MA,macroalgae,18,
8/12/17,Pallaster Mid,JGM,2,6,7,LC,LC,coral,,
8/12/17,Pallaster Mid,JGM,2,6,8,TA,TA,turf algae,2,
8/12/17,Pallaster Mid,JGM,2,6,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,6,10,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster Mid,JGM,2,7,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,7,2,LC,LC,coral,,
8/12/17,Pallaster Mid,JGM,2,7,3,FC,LC,coral,,
8/12/17,Pallaster Mid,JGM,2,7,4,LC,LC,coral,,
8/12/17,Pallaster Mid,JGM,2,7,5,LC,LC,coral,,
8/12/17,Pallaster Mid,JGM,2,7,6,LC,LC,coral,,
8/12/17,Pallaster Mid,JGM,2,7,7,TAS,TA,turf algae,,
8/12/17,Pallaster Mid,JGM,2,7,8,TAS,TA,turf algae,,
8/12/17,Pallaster Mid,JGM,2,7,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,7,10,MA,MA,macroalgae,18,
8/12/17,Pallaster Mid,JGM,2,8,1,TAS,TA,turf algae,,
8/12/17,Pallaster Mid,JGM,2,8,2,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,8,3,MA,MA,macroalgae,11,
8/12/17,Pallaster Mid,JGM,2,8,4,LC,LC,coral,,
8/12/17,Pallaster Mid,JGM,2,8,5,TA,TA,turf algae,4,
8/12/17,Pallaster Mid,JGM,2,8,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,8,7,MA,MA,macroalgae,28,
8/12/17,Pallaster Mid,JGM,2,8,8,TAS,TA,turf algae,,
8/12/17,Pallaster Mid,JGM,2,8,9,TAS,TA,turf algae,,
8/12/17,Pallaster Mid,JGM,2,8,10,TAS,TA,turf algae,,
8/12/17,Pallaster Mid,JGM,2,9,1,PEY,PEY,peysonelid,,
8/12/17,Pallaster Mid,JGM,2,9,2,MA,MA,macroalgae,3,
8/12/17,Pallaster Mid,JGM,2,9,3,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,9,4,TAS,TA,turf algae,,
8/12/17,Pallaster Mid,JGM,2,9,5,MA,MA,macroalgae,12,
8/12/17,Pallaster Mid,JGM,2,9,6,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,9,7,LC,LC,coral,,
8/12/17,Pallaster Mid,JGM,2,9,8,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,9,9,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,9,10,LC,LC,coral,,
8/12/17,Pallaster Mid,JGM,2,10,1,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,2,10,2,MA,MA,macroalgae,63,
8/12/17,Pallaster Mid,JGM,2,10,3,MA,MA,macroalgae,8,
8/12/17,Pallaster Mid,JGM,2,10,4,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/12/17,Pallaster Mid,JGM,2,10,5,TAS,TA,turf algae,,
8/12/17,Pallaster Mid,JGM,2,10,6,TAS,TA,turf algae,,
8/12/17,Pallaster Mid,JGM,2,10,7,MA,MA,macroalgae,90,
8/12/17,Pallaster Mid,JGM,2,10,8,TAS,TA,turf algae,,
8/12/17,Pallaster Mid,JGM,2,10,9,TAS,TA,turf algae,,
8/12/17,Pallaster Mid,JGM,2,10,10,CYAN,CY,cyanobacteria,,
8/12/17,Pallaster Mid,JGM,3,1,1,CYAN,CY,cyanobacteria,,
