Date,Time,Island,Site,Surveyor,Transect,Depth.ft,Species Code,Common Name,Species,Family,Functional Group,Length,Number,Phase,a,b,Biomass
8/24/17,12:10,Antigua,Snapper Point,MWW,1,20,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,17,3,,0.0237,2.9752,108.5375407
8/24/17,12:10,Antigua,Snapper Point,MWW,3,15,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,17,2,,0.0237,2.9752,108.5375407
8/6/17,11:00,Antigua,Pillars,MWW,1,20,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,18,2,,0.004,3.5328,108.8144816
8/6/17,11:00,Antigua,Pillars,MWW,3,,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,18,1,,0.004,3.5328,108.8144816
8/6/17,13:47,Antigua,Windward,MWW,1,15,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,18,2,,0.004,3.5328,108.8144816
8/6/17,13:47,Antigua,Windward,MWW,2,15,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,18,1,,0.004,3.5328,108.8144816
8/6/17,13:47,Antigua,Windward,MWW,3,15,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,18,1,,0.004,3.5328,108.8144816
8/6/17,13:47,Antigua,Windward,MWW,5,18,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,18,1,,0.004,3.5328,108.8144816
8/8/17,12:36,Antigua,Turtle Bay,MWW,1,25,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,18,1,,0.004,3.5328,108.8144816
8/8/17,12:36,Antigua,Turtle Bay,MWW,2,22,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,18,5,,0.004,3.5328,108.8144816
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,1,,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,18,2,,0.004,3.5328,108.8144816
8/12/17,12:00,Barbuda,Pallaster East,MWW,3,21,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,18,1,,0.004,3.5328,108.8144816
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,1,24,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,18,1,,0.004,3.5328,108.8144816
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,5,19,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,18,1,,0.004,3.5328,108.8144816
8/24/17,12:10,Antigua,Snapper Point,MWW,1,20,drf,Doctorfish,Acanthurus chirurgus,Acanthuridae,Herbivores,18,1,,0.004,3.5328,108.8144816
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,5,19,spt,Spotted Trunkfish,Lactophrys bicaudalis,Ostraciidae,Omnivores,16,1,,0.049,2.78,109.0560169
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,trum,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,50,2,,0.0001,3.554,109.1790712
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,5,30,trum,Trumpet Fish,Aulostomus maculatus,Aulostomidae,Carnivores,50,1,,0.0001,3.554,109.1790712
8/8/17,9:51,Antigua,Rendezvous,MWW,5,15,ytp,Yellowtail parrotfish,Sparisoma rubiprinne,Scaridae,Herbivores,18,1,i,0.0156,3.0641,109.4977213
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,5,30,ytp,Yellowtail parrotfish,Sparisoma rubiprinne,Scaridae,Herbivores,18,1,i,0.0156,3.0641,109.4977213
8/6/17,13:47,Antigua,Windward,MWW,5,18,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,18,1,,0.0429,2.719,111.0563085
8/8/17,9:51,Antigua,Rendezvous,MWW,1,15,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,18,10,,0.0429,2.719,111.0563085
8/8/17,9:51,Antigua,Rendezvous,MWW,3,15,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,18,5,,0.0429,2.719,111.0563085
8/24/17,12:10,Antigua,Snapper Point,MWW,1,20,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,18,1,,0.0429,2.719,111.0563085
8/24/17,12:10,Antigua,Snapper Point,MWW,5,20,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,18,1,,0.0429,2.719,111.0563085
8/8/17,12:36,Antigua,Turtle Bay,MWW,1,25,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,1,i,0.0046,3.4291,111.617375
8/12/17,12:00,Barbuda,Pallaster East,MWW,1,28,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,1,i,0.0046,3.4291,111.617375
8/12/17,12:00,Barbuda,Pallaster East,MWW,2,25,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,2,i,0.0046,3.4291,111.617375
8/12/17,12:00,Barbuda,Pallaster East,MWW,2,25,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,1,i,0.0046,3.4291,111.617375
8/12/17,12:00,Barbuda,Pallaster East,MWW,3,21,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,1,i,0.0046,3.4291,111.617375
8/12/17,12:00,Barbuda,Pallaster East,MWW,4,24,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,1,t,0.0046,3.4291,111.617375
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,2,20,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,1,t,0.0046,3.4291,111.617375
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,4,17,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,1,i,0.0046,3.4291,111.617375
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,5,19,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,1,i,0.0046,3.4291,111.617375
8/24/17,12:10,Antigua,Snapper Point,MWW,1,20,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,1,i,0.0046,3.4291,111.617375
8/24/17,12:10,Antigua,Snapper Point,MWW,2,15,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,4,i,0.0046,3.4291,111.617375
8/24/17,12:10,Antigua,Snapper Point,MWW,3,15,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,1,t,0.0046,3.4291,111.617375
8/24/17,12:10,Antigua,Snapper Point,MWW,3,15,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,1,i,0.0046,3.4291,111.617375
8/24/17,12:10,Antigua,Snapper Point,MWW,5,20,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,19,1,t,0.0046,3.4291,111.617375
8/6/17,13:47,Antigua,Windward,MWW,3,15,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,20,12,,0.00977,3.12,111.9716686
8/8/17,9:51,Antigua,Rendezvous,MWW,1,15,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,20,8,,0.00977,3.12,111.9716686
8/8/17,12:36,Antigua,Turtle Bay,MWW,2,22,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,20,3,,0.00977,3.12,111.9716686
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,20,3,,0.00977,3.12,111.9716686
8/8/17,12:36,Antigua,Turtle Bay,MWW,4,20,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,20,25,,0.00977,3.12,111.9716686
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,2,21,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,20,1,,0.00977,3.12,111.9716686
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,5,30,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,20,2,,0.00977,3.12,111.9716686
8/12/17,12:00,Barbuda,Pallaster East,MWW,1,28,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,20,8,,0.00977,3.12,111.9716686
8/12/17,12:00,Barbuda,Pallaster East,MWW,5,19,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,20,1,,0.00977,3.12,111.9716686
8/12/17,12:00,Barbuda,Pallaster East,MWW,5,19,whg,White Grunt,Haemulon plumieri,Haemulidae,Carnivores,18,1,,0.0121,3.1612,112.4482791
8/8/17,12:36,Antigua,Turtle Bay,MWW,2,22,osf,Orangespotted Filefish,Cantherhines pullus,Monacanthidae,Omnivores,18,1,,0.0684,2.5632,112.8679369
8/24/17,12:10,Antigua,Snapper Point,MWW,4,16,osf,Orangespotted Filefish,Cantherhines pullus,Monacanthidae,Omnivores,18,1,,0.0684,2.5632,112.8679369
8/6/17,11:00,Antigua,Pillars,MWW,3,,smg,Smallmouth Grunt,Haemulon chrysargyreum,Haemulidae,Carnivores,21,1,,0.01259,2.99,113.0996918
8/8/17,9:51,Antigua,Rendezvous,MWW,1,15,yfm,Yellowfin Mojarra,Gerres cinereus,Gerreidae,Carnivores,20,1,,0.01148,3.07,113.2671504
8/8/17,9:51,Antigua,Rendezvous,MWW,4,15,yfm,Yellowfin Mojarra,Gerres cinereus,Gerreidae,Carnivores,20,1,,0.01148,3.07,113.2671504
8/8/17,9:51,Antigua,Rendezvous,MWW,5,15,yfm,Yellowfin Mojarra,Gerres cinereus,Gerreidae,Carnivores,20,1,,0.01148,3.07,113.2671504
8/12/17,15:22,Barbuda,Pallaster West,MWW,3,25,yfm,Yellowfin Mojarra,Gerres cinereus,Gerreidae,Carnivores,20,2,,0.01148,3.07,113.2671504
8/12/17,12:00,Barbuda,Pallaster East,MWW,2,25,yfm,Yellowfin Mojarra,Gerres cinereus,Gerreidae,Carnivores,20,1,,0.01148,3.07,113.2671504
8/24/17,12:10,Antigua,Snapper Point,MWW,3,15,yfm,Yellowfin Mojarra,Gerres cinereus,Gerreidae,Carnivores,20,1,,0.01148,3.07,113.2671504
8/6/17,11:00,Antigua,Pillars,MWW,3,,sgf,Spotted Goatfish,Pseudupeneus maculatus,Mullidae,Carnivores,20,1,,0.01,3.12,114.6076444
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,sgf,Spotted Goatfish,Pseudupeneus maculatus,Mullidae,Carnivores,20,1,,0.01,3.12,114.6076444
8/8/17,12:36,Antigua,Turtle Bay,MWW,5,23,sph,Spanish Hogfish,Bodianus rufus,Labridae,Carnivores,19,1,,0.0144,3.0532,115.5188845
8/8/17,9:51,Antigua,Rendezvous,MWW,3,15,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,20,1,,0.01585,2.97,115.9013124
8/12/17,12:00,Barbuda,Pallaster East,MWW,2,25,sqf,Squirrel Fish,Holocentrus adsensionis,Holocentridae,Carnivores,20,1,,0.01585,2.97,115.9013124
8/8/17,9:51,Antigua,Rendezvous,MWW,4,15,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,18,1,i,0.025,2.9214,116.1697635
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,2,21,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,18,1,i,0.025,2.9214,116.1697635
8/12/17,15:22,Barbuda,Pallaster West,MWW,2,25,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,18,1,i,0.025,2.9214,116.1697635
8/12/17,12:00,Barbuda,Pallaster East,MWW,1,28,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,18,1,i,0.025,2.9214,116.1697635
8/12/17,12:00,Barbuda,Pallaster East,MWW,2,25,stop,Stoplight Parrotfish,Sparisoma viride,Scaridae,Herbivores,18,1,i,0.025,2.9214,116.1697635
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,2,20,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,18,2,i,0.025,2.9214,116.1697635
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,4,17,qup,Queen Parrotfish,Scarus vetula,Scaridae,Herbivores,18,1,i,0.025,2.9214,116.1697635
8/6/17,13:47,Antigua,Windward,MWW,1,15,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,2,,0.0127,3.1581,116.9714354
8/6/17,13:47,Antigua,Windward,MWW,4,15,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,1,,0.0127,3.1581,116.9714354
8/6/17,13:47,Antigua,Windward,MWW,5,18,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,10,,0.0127,3.1581,116.9714354
8/8/17,9:51,Antigua,Rendezvous,MWW,1,15,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,10,,0.0127,3.1581,116.9714354
8/8/17,9:51,Antigua,Rendezvous,MWW,3,15,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,1,,0.0127,3.1581,116.9714354
8/8/17,12:36,Antigua,Turtle Bay,MWW,2,22,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,2,,0.0127,3.1581,116.9714354
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,4,,0.0127,3.1581,116.9714354
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,5,,0.0127,3.1581,116.9714354
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,4,,0.0127,3.1581,116.9714354
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,5,,0.0127,3.1581,116.9714354
8/8/17,12:36,Antigua,Turtle Bay,MWW,4,20,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,5,,0.0127,3.1581,116.9714354
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,1,,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,1,,0.0127,3.1581,116.9714354
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,5,30,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,1,,0.0127,3.1581,116.9714354
8/24/17,12:10,Antigua,Snapper Point,MWW,2,15,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,1,,0.0127,3.1581,116.9714354
8/24/17,12:10,Antigua,Snapper Point,MWW,5,20,frg,French Grunt,Haemulon flavolineatum,Haemulidae,Carnivores,18,2,,0.0127,3.1581,116.9714354
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,1,24,spd,Spotted Drum,Equetus punctatus,Sciaenidae,Carnivores,22,1,,0.00832,3.09,117.0063441
8/6/17,11:00,Antigua,Pillars,MWW,4,,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,20,3,,0.01,3.13,118.0929269
8/6/17,13:47,Antigua,Windward,MWW,1,15,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,20,1,,0.01,3.13,118.0929269
8/6/17,13:47,Antigua,Windward,MWW,2,15,yhw,Yellowhead Wrasse,Halichoeres garnoti,Labridae,Carnivores,20,1,,0.01,3.13,118.0929269
8/8/17,12:36,Antigua,Turtle Bay,MWW,1,25,con,Coney,Cephalopholis fulva,Serranidae,Carnivores,19,1,,0.0175,3,120.0325
8/8/17,12:36,Antigua,Turtle Bay,MWW,4,20,con,Coney,Cephalopholis fulva,Serranidae,Carnivores,19,1,,0.0175,3,120.0325
8/24/17,12:10,Antigua,Snapper Point,MWW,3,15,bld,Black Durgon,Melichthys niger,Balistidae,Omnivores,18,5,,0.0562,2.6532,120.288837
8/24/17,12:10,Antigua,Snapper Point,MWW,4,16,bld,Black Durgon,Melichthys niger,Balistidae,Omnivores,18,1,,0.0562,2.6532,120.288837
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,1,,wsf,Whitespotted Filefish,Cantherhines macrocerus,Monacanthidae,Carnivores,18,1,,0.0562,2.6534,120.358393
8/8/17,12:36,Antigua,Turtle Bay,MWW,1,25,baj,Bar Jack,Caranx ruber,Carangidae,Carnivores,20,10,,0.0074,3.237,120.4109037
8/6/17,11:00,Antigua,Pillars,MWW,5,,sgm,Sergeant Major,Abudefduf saxatilis,Pomacentridae,Carnivores,18,1,,0.0182,3.05,122.6457571
8/8/17,9:51,Antigua,Rendezvous,MWW,2,14,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,16,1,,0.0239,3.0825,123.0545701
8/8/17,9:51,Antigua,Rendezvous,MWW,4,15,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,16,1,,0.0239,3.0825,123.0545701
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,16,1,,0.0239,3.0825,123.0545701
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,1,,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,16,1,,0.0239,3.0825,123.0545701
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,3,25,ytd,Yellowtail Damselfish,Microspathodon chrysurus,Pomacentridae,Herbivores,16,1,,0.0239,3.0825,123.0545701
8/8/17,12:36,Antigua,Turtle Bay,MWW,2,22,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,1,,0.0135,3.0439,123.1796519
8/12/17,15:22,Barbuda,Pallaster West,MWW,5,17,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,1,,0.0135,3.0439,123.1796519
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,4,17,grb,Graysby,Cephalopholis cruentata,Serranidae,Carnivores,20,1,,0.0135,3.0439,123.1796519
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,5,30,sms,Schoolmaster,Lutjanus apodus,Lutjanidae,Carnivores,19,1,,0.0194,2.9779,124.6815171
8/24/17,12:10,Antigua,Snapper Point,MWW,2,15,lsq,Longspine squirrelfish,Holocentrus rufus,Holocentridae,Carnivores,25,1,,0.01148,2.89,125.8892114
8/8/17,9:51,Antigua,Rendezvous,MWW,4,15,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,17,8,,0.0415,2.8346,127.6082078
8/8/17,9:51,Antigua,Rendezvous,MWW,4,15,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,17,10,,0.0415,2.8346,127.6082078
8/8/17,9:51,Antigua,Rendezvous,MWW,5,15,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,17,1,,0.0415,2.8346,127.6082078
8/8/17,12:36,Antigua,Turtle Bay,MWW,2,22,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,17,1,,0.0415,2.8346,127.6082078
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,17,5,,0.0415,2.8346,127.6082078
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,17,4,,0.0415,2.8346,127.6082078
8/8/17,12:36,Antigua,Turtle Bay,MWW,4,20,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,17,3,,0.0415,2.8346,127.6082078
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,1,,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,17,1,,0.0415,2.8346,127.6082078
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,2,21,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,17,2,,0.0415,2.8346,127.6082078
8/12/17,15:22,Barbuda,Pallaster West,MWW,5,17,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,17,3,,0.0415,2.8346,127.6082078
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,4,17,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,17,1,,0.0415,2.8346,127.6082078
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,4,17,blt,Blue Tang,Acanthurus coeruleus,Acanthuridae,Herbivores,17,3,,0.0415,2.8346,127.6082078
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,5,19,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,19,1,,0.0429,2.719,128.6436439
8/24/17,12:10,Antigua,Snapper Point,MWW,2,15,mgs,Mahogany Snapper,Lutjanus mahogoni,Lutjanidae,Carnivores,19,1,,0.0429,2.719,128.6436439
8/6/17,11:00,Antigua,Pillars,MWW,1,20,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,18,1,,0.0237,2.9752,128.6574985
8/6/17,11:00,Antigua,Pillars,MWW,2,,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,18,1,,0.0237,2.9752,128.6574985
8/6/17,13:47,Antigua,Windward,MWW,1,15,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,18,3,,0.0237,2.9752,128.6574985
8/6/17,13:47,Antigua,Windward,MWW,2,15,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,18,1,,0.0237,2.9752,128.6574985
8/6/17,13:47,Antigua,Windward,MWW,2,15,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,18,2,,0.0237,2.9752,128.6574985
8/6/17,13:47,Antigua,Windward,MWW,5,18,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,18,4,,0.0237,2.9752,128.6574985
8/8/17,12:36,Antigua,Turtle Bay,MWW,2,22,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,18,5,,0.0237,2.9752,128.6574985
8/8/17,12:36,Antigua,Turtle Bay,MWW,4,20,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,18,3,,0.0237,2.9752,128.6574985
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,1,,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,18,3,,0.0237,2.9752,128.6574985
8/12/17,12:00,Barbuda,Pallaster East,MWW,5,19,ocs,Ocean Surgeonfish,Acanthurus bahianus,Acanthuridae,Herbivores,18,1,,0.0237,2.9752,128.6574985
8/6/17,11:00,Antigua,Pillars,MWW,5,,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,21,1,,0.00977,3.12,130.3823376
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,3,24,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,21,3,,0.00977,3.12,130.3823376
8/24/17,12:10,Antigua,Snapper Point,MWW,5,20,gtf,Goatfish,Mulloidichthys martinicus,Mullidae,Carnivores,21,18,,0.00977,3.12,130.3823376
8/6/17,13:47,Antigua,Windward,MWW,1,15,yfm,Yellowfin Mojarra,Gerres cinereus,Gerreidae,Carnivores,21,1,,0.01148,3.07,131.5694693
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,2,20,yfm,Yellowfin Mojarra,Gerres cinereus,Gerreidae,Carnivores,21,1,,0.01148,3.07,131.5694693
8/6/17,11:00,Antigua,Pillars,MWW,4,,rtp,Redtail Parrotfish,Sparisoma chrysopterum,Scaridae,Herbivores,20,1,t,0.0099,3.1708,132.1116464
8/8/17,9:51,Antigua,Rendezvous,MWW,1,15,rtp,Redtail Parrotfish,Sparisoma chrysopterum,Scaridae,Herbivores,20,1,,0.0099,3.1708,132.1116464
8/8/17,9:51,Antigua,Rendezvous,MWW,5,15,rtp,Redtail Parrotfish,Sparisoma chrysopterum,Scaridae,Herbivores,20,1,i,0.0099,3.1708,132.1116464
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,4,26,rtp,Redtail Parrotfish,Sparisoma chrysopterum,Scaridae,Herbivores,20,1,i,0.0099,3.1708,132.1116464
8/6/17,11:00,Antigua,Pillars,MWW,4,,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,2,t,0.0046,3.4291,133.0821443
8/6/17,13:47,Antigua,Windward,MWW,1,15,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,,0.0046,3.4291,133.0821443
8/6/17,13:47,Antigua,Windward,MWW,2,15,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,t,0.0046,3.4291,133.0821443
8/6/17,13:47,Antigua,Windward,MWW,5,18,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,i,0.0046,3.4291,133.0821443
8/8/17,9:51,Antigua,Rendezvous,MWW,4,15,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,i,0.0046,3.4291,133.0821443
8/8/17,12:36,Antigua,Turtle Bay,MWW,1,25,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,2,i,0.0046,3.4291,133.0821443
8/8/17,12:36,Antigua,Turtle Bay,MWW,1,25,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,t,0.0046,3.4291,133.0821443
8/8/17,12:36,Antigua,Turtle Bay,MWW,2,22,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,t,0.0046,3.4291,133.0821443
8/8/17,12:36,Antigua,Turtle Bay,MWW,3,16,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,t,0.0046,3.4291,133.0821443
8/8/17,12:36,Antigua,Turtle Bay,MWW,4,20,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,t,0.0046,3.4291,133.0821443
8/9/17,11:53,Antigua,Mermaid Gardens,MWW,4,26,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,t,0.0046,3.4291,133.0821443
8/12/17,15:22,Barbuda,Pallaster West,MWW,2,25,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,i,0.0046,3.4291,133.0821443
8/12/17,15:22,Barbuda,Pallaster West,MWW,5,17,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,i,0.0046,3.4291,133.0821443
8/12/17,12:00,Barbuda,Pallaster East,MWW,1,28,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,i,0.0046,3.4291,133.0821443
8/12/17,12:00,Barbuda,Pallaster East,MWW,3,21,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,2,i,0.0046,3.4291,133.0821443
8/12/17,12:00,Barbuda,Pallaster East,MWW,4,24,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,t,0.0046,3.4291,133.0821443
8/12/17,12:00,Barbuda,Pallaster East,MWW,5,19,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,1,i,0.0046,3.4291,133.0821443
8/12/17,9:00,Barbuda,Pallaster Mid,MWW,2,20,rbp,Redband Parrotfish,Sparisoma aurofrenatum,Scaridae,Herbivores,20,2,t,0.0046,3.4291,133.0821443
